id,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,MonthlyIncome,ProdTaken,Motivation,EconomicPower,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,Monetary,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull,TypeofContact_No,TypeofContact_Self Enquiry,CityTier_2,CityTier_3,Occupation_Salaried,Occupation_Small Business,Gender_male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,PreferredPropertyStar_4,PreferredPropertyStar_5,Passport_1,PitchSatisfactionScore_2,PitchSatisfactionScore_3,PitchSatisfactionScore_4,PitchSatisfactionScore_5,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,Marry_Married,Marry_Single,Car_No Car,Child_1_child,Child_2_child,Child_3_child,AgeGroup_20s,AgeGroup_30s,AgeGroup_40s,AgeGroup_50s,AgeGroup_60s,TypeofContactNULL_1,Child01_1,IsFamily_1,FreaqencySeg_1,FreaqencySeg_2,MonetarySeg_2,MonetarySeg_3,MonetarySeg_4
10,-0.10623116555968169,-0.05975359703857913,-1.908668665252153,-0.6698018758481625,-0.12267093094357233,-0.05316404811544756,0,-1.427745036500856,0.27929742419380105,0.8572014897867468,1.3363839196801657,-0.15346298297603703,-0.3264714983330039,0.16204714810266968,-0.4344888549246924,8,1.10623591666638,0.16235555409789856,0.37464438015811935,-0.4952939308428782,-0.5585005782824711,-0.45463895173190433,-0.36713211632781123,-0.4604253077265911,-0.3710103459087531,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11,-0.10708336375487487,0.22930054516953802,-1.908668665252153,-0.6698018758481625,4.251359504029592,0.800540075625602,0,-1.427745036500856,1.3751691280426808,-0.02764347999608156,1.310430042989831,-0.07507137268245263,0.2061322420019583,2.956453820119103,3.143374533878993,9,1.10623591666638,3.021119212987009,-0.7249667606961656,-0.8218028197930387,-0.7834335609777079,-0.8384564987287499,-0.8794296265825509,-0.6486863819921578,-0.7133872333762873,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12,-0.10697302991345087,2.541733682834481,-1.908668665252153,-0.6698018758481625,-0.12267093094357233,1.6091975150130504,0,-1.427745036500856,0.36191138571491815,0.8572014897867468,1.19038153266431,-0.011304022758039376,0.27363756047960164,0.16204714810266968,-0.4344888549246924,9,-0.6095485302102598,0.22894701844919102,0.37464438015811935,-0.8659004817959718,-0.8315911494994157,-0.8384564987287499,-0.8794296265825509,-0.6486863819921578,-0.7133872333762873,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13,-0.10623116555968169,0.37382761627359634,-1.908668665252153,-0.6698018758481625,0.09603059080508587,1.1123610301673175,0,-1.427745036500856,-0.8322322240671876,-0.02764347999608156,1.7319671646360069,0.27431385289072624,0.23326841258167966,0.4786052276789829,1.0838701564013806,10,1.10623591666638,0.5321330336113821,0.011384624707392451,-0.6606503638734315,-0.65914993829284,-0.6871420612387501,-0.6871495840796228,-0.5168897566772802,-0.46212677563801624,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
14,-0.10074948823188426,-0.05975359703857913,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-0.7397787083069918,1,-1.427745036500856,-0.9013165143324039,4.39658136891806,1.3363839196801657,0.6755985027310437,-1.2874986883245276,-1.4288740765524013,-1.3160356495635968,5,1.10623591666638,-1.4383810560779278,2.870515773452382,-0.1720972662831595,-0.2797792736383728,0.0460872939459824,0.38271282874411966,0.07416741685020785,0.4106727091370307,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,-0.1070891447733428,1.3855171140020077,-1.908668665252153,-0.6698018758481625,0.7521351560510605,-1.3527708138941894,1,-1.427745036500856,0.19073092038067682,4.39658136891806,1.64991712144576,-0.3058648513817634,-1.3524689062343451,1.182599084549006,0.1310100990111642,11,1.10623591666638,1.0821276752183617,0.011384624707392451,1.2026945157992233,0.8823210293312816,1.586507337811654,2.080887200030795,1.5940825427072915,2.0686785480666203,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
16,-0.10708914477333846,1.240990042897951,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-1.2874828881129627,1,-1.427745036500856,-0.25367463668029455,4.39658136891806,1.24471632555431,0.9305903763521118,-1.3450071502306176,-1.4288740765524013,-1.3160356495635968,5,1.10623591666638,-1.4523294126644097,2.870515773452382,2.437851021418716,1.9241836353066246,1.586507337811654,2.080887200030795,1.5940825427072915,2.0686785480666203,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,-0.10074948823188426,2.9753148961466573,-1.908668665252153,-0.6698018758481625,-0.12267093094357233,1.9061352037991595,1,-1.427745036500856,-0.09906641077651301,0.8572014897867468,1.1764446448097157,0.9500224525425393,0.296274933897876,0.16204714810266968,-0.4344888549246924,10,-0.6095485302102598,0.2389638585222517,0.37464438015811935,-0.6501847668461815,-0.653384426671951,-0.6871420612387501,-0.6871495840796228,-0.5168897566772802,-0.46212677563801624,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,-0.1070891447733428,-1.071443094766992,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,0.583178247746082,0,0.6189300250676087,-0.8494243176959617,-0.02764347999608156,1.4894169888716204,0.5151599641499639,-0.2678354345269228,-1.4288740765524013,-1.3160356495635968,3,1.10623591666638,-1.4113595429364925,2.870515773452382,-0.11390731917563351,2.321619569706542,2.1369672600008425,0.19668676501216775,2.3826360002500206,0.08457180273756269,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19,-0.10708836239757108,-1.3604972369751096,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-0.9217514376121051,0,0.6189300250676087,-0.22985807858563867,-0.02764347999608156,2.1026402931305594,0.34356952140219027,0.021366289318189187,-1.4288740765524013,-1.3160356495635968,10,-0.6095485302102598,-1.4427895251038239,2.870515773452382,-0.8218028197930387,-0.03309490056256213,0.05119833386300582,-0.8794296265825509,-0.34555414376793964,-0.7133872333762873,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,-0.10708914477269227,-0.9269160236629329,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,1.3141119659654104,0,-1.427745036500856,1.4065193007667298,0.8572014897867468,1.457285204875505,0.2697243287861054,1.1164618339157508,-0.7248802196823793,-0.9259449786041962,1,1.10623591666638,-0.6833535615686753,-0.5057993415775487,-0.41747913882849996,-0.39503112112833766,-0.5782654660422201,-0.5922978553996183,-0.581323662386776,-0.5971387116602089,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,-0.10708914473782304,0.22930054516953802,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,-1.2198136398108583,0,-1.427745036500856,-0.9245699628946911,1.7420464595695753,1.7472400573197748,0.6063441100154269,-0.2631844308320688,-0.7248802196823793,-0.9259449786041962,12,1.10623591666638,-0.7646348887683988,-0.5057993415775487,0.5435758331969034,0.22674309730138226,0.6130244116412225,0.9944109763828138,0.6294691379429461,1.003059476625257,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,-0.10708914477310351,-0.9269160236629329,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-1.2329109136757879,1,-1.427745036500856,0.20022614031989724,1.7420464595695753,1.457285204875505,0.000975222103352817,-0.2649646447109483,-1.4288740765524013,-1.3160356495635968,13,1.10623591666638,-1.4508429605663573,2.870515773452382,1.2026945157992233,0.8823210293312816,1.586507337811654,2.080887200030795,1.5940825427072915,2.0686785480666203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0202462607704516,0.08477347406547862,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,0.9968007400560771,0,-1.427745036500856,-0.1337447330662508,-0.02764347999608156,1.3228475115728513,0.2644783148933201,1.6444688495365873,-1.4288740765524013,-1.3160356495635968,14,-0.6095485302102598,-1.4042906578165135,2.870515773452382,-0.6501847668461815,-0.653384426671951,-0.6871420612387501,-0.6871495840796228,-0.5168897566772802,-0.46212677563801624,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,-0.10708914477269227,0.22930054516953802,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,-1.3976190547043899,0,-1.427745036500856,-0.261347792736174,1.7420464595695753,1.7472400573197748,0.5782430705407288,-0.2879431928425633,-0.7248802196823793,-0.9259449786041962,12,1.10623591666638,-0.7724222268598562,-0.5057993415775487,1.228560349008218,0.8414329518534768,0.6130244116412225,0.9944109763828138,0.6294691379429461,1.003059476625257,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,-0.1070891058211468,-0.20428066814263826,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-0.6955257981270101,0,-1.427745036500856,-0.21625208667465712,-0.02764347999608156,1.801646213734084,0.37332338899852346,0.34622427471518247,-1.4288740765524013,-1.3160356495635968,15,-0.6095485302102598,-1.4373395506589388,2.870515773452382,-0.8218028197930387,-0.7834335609777079,-0.8384564987287499,-0.8794296265825509,-0.8878993623160609,-0.9209059919941313,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,-0.10708914283402718,-0.20428066814263826,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-1.310700782691705,0,-1.427745036500856,0.19410176358172318,0.8572014897867468,1.801646213734084,-0.30006443271528777,0.260304710076707,-1.4288740765524013,-1.3160356495635968,16,-0.6095485302102598,-1.4529690339420656,2.870515773452382,-0.8439062046031689,-0.7839829820394943,-0.6942773360096108,-0.7788039946094688,-0.7305052604509065,-0.8123258301924499,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,-0.10677351185968446,-0.05975359703857913,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,0.17226781719599712,0,-1.427745036500856,1.332578696975973,0.8572014897867468,1.3363839196801657,-0.1314467515595606,0.9988731459172429,-0.7248802196823793,-0.9259449786041962,1,1.10623591666638,-0.7146485634899489,-0.5057993415775487,-0.264132386708329,-0.3668339593408605,-0.45463895173190433,-0.36713211632781123,-0.4604253077265911,-0.3710103459087531,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,-0.10475691546765219,0.37382761627359634,-1.908668665252153,-0.6698018758481625,-0.12267093094357233,1.3293921188078197,0,-1.427745036500856,1.40741056374522,-0.02764347999608156,1.298975373477005,-0.5599730520816766,1.6786000265063938,0.16204714810266968,-0.4344888549246924,17,-0.6095485302102598,0.2190675789536828,0.37464438015811935,-0.6501847668461815,-0.653384426671951,-0.6871420612387501,-0.6871495840796228,-0.5168897566772802,-0.46212677563801624,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
29,-0.10708914477334262,-0.637861881454815,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-1.2837124607882229,1,-1.427745036500856,-0.25341634565149074,4.39658136891806,1.875411730664848,0.9312116961966999,-0.2719337736962943,-1.4288740765524013,-1.3160356495635968,12,1.10623591666638,-1.452225952401054,2.870515773452382,2.437851021418716,1.9241836353066246,1.586507337811654,2.080887200030795,1.5940825427072915,2.0686785480666203,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,-0.10708914451088501,0.08477347406547862,-1.908668665252153,-0.6698018758481625,-0.7787754961895469,-0.5191094880373336,0,0.6189300250676087,-0.8915562579314048,-0.02764347999608156,1.3228475115728513,0.3953844539624756,0.36843818229810227,-1.4288740765524013,-1.3160356495635968,15,-0.6095485302102598,-1.433298656146949,2.870515773452382,-0.8439062046031689,-0.11719184592931566,-0.2423213870860291,-0.7788039946094688,-0.21082870455717614,-0.8123258301924499,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,-0.10475691546765219,2.541733682834481,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,1.9061352037991595,0,0.6189300250676087,-1.992685519426953,-0.02764347999608156,1.9839692211071835,3.0648933025531746,1.7335563087534538,-0.7248802196823793,-0.9259449786041962,18,-0.6095485302102598,-0.6693950151551806,-0.5057993415775487,-0.6606503638734315,0.15378720025244588,0.2047057741294551,-0.6871495840796228,0.5301612111020229,-0.46212677563801624,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32,-0.10708336375487487,-0.9269160236629329,-1.908668665252153,-0.6698018758481625,0.09603059080508587,0.05042348154351315,0,0.6189300250676087,-1.6762361191979338,0.8572014897867468,1.943046939834007,2.834948121041011,0.9847318779916535,0.4786052276789829,-0.25908057194823675,19,1.10623591666638,0.4832277281463828,0.011384624707392451,-0.39758331132482333,0.9667243387977323,0.6219311245972396,-0.5087792003084459,0.507005276237673,-0.49964530552653613,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
33,-0.10708914477269227,0.08477347406547862,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,0.7154739433513876,0,0.6189300250676087,-0.8449702533719474,-0.02764347999608156,1.3228475115728513,0.5278222774409107,1.05790062384007,-0.7248802196823793,-0.9259449786041962,20,1.10623591666638,-0.698939016369003,-0.5057993415775487,-0.8340079146312696,0.37057043719785593,0.26911449032516777,-0.5922978553996183,0.26071033268049587,-0.5971387116602089,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,-0.10708914477325479,-0.7823889525588744,-1.908668665252153,-0.6698018758481625,0.09603059080508587,-1.1366657951229246,0,0.6189300250676087,0.20761652522258225,4.39658136891806,1.4300652159392766,0.014328169773868258,-0.25203631870394055,0.4786052276789829,-0.25908057194823675,13,1.10623591666638,0.4135603218074184,0.011384624707392451,1.2026945157992233,2.8635776620700666,3.341596944791677,2.080887200030795,3.1630402731251346,2.0686785480666203,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
35,-0.10708914477333846,-0.05975359703857913,-1.908668665252153,-0.6698018758481625,-0.5600739744408887,-1.3297513628588609,1,0.6189300250676087,-0.2565898563446047,4.39658136891806,1.7818452262402205,0.589143289838227,-0.2783394222883837,-0.7248802196823793,-0.9259449786041962,12,1.10623591666638,-0.7694015666092959,-0.5057993415775487,2.437851021418716,3.2780162032892317,3.341596944791677,2.080887200030795,3.1630402731251346,2.0686785480666203,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36,-0.10623116555968169,1.6745712562101276,-1.908668665252153,0.3709190080682211,-0.7787754961895469,1.7084192867170354,0,-1.2230775303440093,0.3661276764422891,0.8572014897867468,1.087979174783792,-0.004048790170911697,0.281318086438481,-1.4288740765524013,-1.3160356495635968,9,-0.6095485302102598,-1.3932503508987568,2.870515773452382,-0.6606503638734315,-0.65914993829284,-0.6871420612387501,-0.6871495840796228,-0.5168897566772802,-0.46212677563801624,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,-0.10677351185968446,-0.20428066814263826,-1.908668665252153,0.3709190080682211,0.09603059080508587,0.1862911609301482,0,-1.2230775303440093,-2.019842257673119,0.8572014897867468,0.6005487379113613,3.302314740295397,1.0004779923638727,0.4786052276789829,1.0838701564013806,19,-0.6095485302102598,0.4900624067224735,0.011384624707392451,-0.4952939308428782,-0.5585005782824711,-0.45463895173190433,-0.36713211632781123,-0.4604253077265911,-0.3710103459087531,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
38,-0.10704642850357408,-0.34880773924669684,-1.908668665252153,0.3709190080682211,-0.5600739744408887,0.6066607337160371,0,-1.2230775303440093,0.3151602557928988,0.8572014897867468,0.6078436936826666,-0.09175158750812074,1.0465648362388107,-0.7248802196823793,-0.9259449786041962,1,1.10623591666638,-0.7019559179162408,-0.5057993415775487,-0.6874939406641056,-0.5637347811865858,-0.5768636699315282,-0.5087792003084459,-0.5630481263503383,-0.49964530552653613,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,-0.10677351185968446,-0.9269160236629329,-1.908668665252153,1.4116398919846047,-0.12267093094357233,1.601855103906955,0,-1.018410024187163,0.3615967536834136,-0.02764347999608156,2.428808674792508,-0.541210787660414,-0.18726098798490728,0.16204714810266968,-0.4344888549246924,8,1.10623591666638,0.2286934074695948,0.37464438015811935,-0.4952939308428782,-0.5585005782824711,-0.45463895173190433,-0.36713211632781123,-0.4604253077265911,-0.3710103459087531,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
