iter	Passed	Remaining
3272	5823	11969
3273	5826	11968
3274	5828	11968
3275	5830	11967
3276	5832	11965
3277	5834	11963
3278	5835	11961
3279	5837	11960
3280	5840	11960
3281	5843	11960
3282	5845	11959
3283	5847	11957
3284	5848	11956
3285	5850	11954
3286	5852	11952
3287	5854	11951
3288	5856	11950
3289	5860	11953
3290	5863	11953
3291	5865	11951
3292	5866	11949
3293	5869	11948
3294	5872	11949
3295	5874	11949
3296	5876	11947
3297	5878	11946
3298	5880	11944
3299	5881	11942
3300	5884	11941
3301	5887	11942
3302	5889	11940
3303	5891	11939
3304	5892	11937
3305	5894	11935
3306	5896	11933
3307	5898	11932
3308	5901	11932
3309	5903	11931
3310	5905	11929
3311	5906	11927
3312	5908	11925
3313	5909	11923
3314	5911	11921
3315	5913	11919
3316	5916	11920
3317	5918	11919
3318	5920	11917
3319	5922	11915
3320	5923	11913
3321	5925	11911
3322	5927	11910
3323	5929	11909
3324	5932	11909
3325	5934	11908
3326	5936	11905
3327	5937	11903
3328	5939	11901
3329	5940	11899
3330	5942	11897
3331	5944	11896
3332	5947	11896
3333	5949	11895
3334	5951	11893
3335	5952	11890
3336	5954	11888
3337	5955	11886
3338	5957	11884
3339	5959	11882
3340	5961	11881
3341	5963	11880
3342	5965	11878
3343	5966	11876
3344	5968	11875
3345	5970	11873
3346	5972	11871
3347	5974	11870
3348	5977	11871
3349	5979	11869
3350	5981	11867
3351	5982	11865
3352	5984	11863
3353	5986	11861
3354	5987	11859
3355	5989	11858
3356	5992	11858
3357	5994	11856
3358	5996	11854
3359	5997	11852
3360	5999	11850
3361	6000	11848
3362	6002	11846
3363	6004	11844
3364	6006	11844
3365	6009	11843
3366	6010	11841
3367	6012	11839
3368	6014	11837
3369	6015	11834
3370	6017	11833
3371	6019	11831
3372	6021	11831
3373	6024	11830
3374	6025	11828
3375	6027	11826
3376	6028	11824
3377	6030	11822
3378	6032	11820
3379	6034	11818
3380	6036	11818
3381	6039	11817
3382	6040	11815
3383	6042	11813
3384	6044	11811
3385	6045	11809
3386	6047	11807
3387	6049	11805
3388	6051	11804
3389	6054	11804
3390	6055	11802
3391	6057	11801
3392	6059	11799
3393	6060	11796
3394	6062	11794
3395	6064	11793
3396	6066	11792
3397	6069	11791
3398	6071	11790
3399	6072	11788
3400	6074	11786
3401	6076	11784
3402	6078	11782
3403	6080	11782
3404	6083	11782
3405	6085	11781
3406	6086	11779
3407	6088	11777
3408	6090	11775
3409	6091	11772
3410	6093	11770
3411	6095	11769
3412	6098	11769
3413	6100	11768
3414	6102	11767
3415	6104	11765
3416	6105	11763
3417	6107	11761
3418	6109	11759
3419	6110	11757
3420	6112	11755
3421	6123	11771
3422	6125	11770
3423	6128	11769
3424	6130	11769
3425	6132	11767
3426	6134	11765
3427	6136	11763
3428	6137	11762
3429	6139	11760
3430	6141	11758
3431	6143	11758
3432	6145	11756
3433	6147	11754
3434	6149	11752
3435	6150	11750
3436	6152	11748
3437	6154	11747
3438	6157	11748
3439	6160	11748
3440	6162	11746
3441	6164	11745
3442	6166	11743
3443	6167	11741
3444	6169	11739
3445	6171	11738
3446	6175	11739
3447	6177	11738
3448	6178	11736
3449	6180	11734
3450	6182	11732
3451	6184	11730
3452	6185	11728
3453	6188	11728
3454	6191	11728
3455	6192	11726
3456	6194	11724
3457	6196	11722
3458	6197	11719
3459	6199	11717
3460	6201	11716
3461	6204	11717
3462	6206	11716
3463	6208	11714
3464	6210	11713
3465	6212	11711
3466	6214	11709
3467	6216	11708
3468	6219	11709
3469	6221	11708
3470	6223	11706
3471	6224	11704
3472	6226	11701
3473	6228	11699
3474	6229	11697
3475	6232	11697
3476	6235	11697
3477	6237	11696
3478	6238	11693
3479	6240	11691
3480	6242	11689
3481	6243	11687
3482	6245	11685
3483	6247	11683
3484	6249	11683
3485	6251	11682
3486	6253	11679
3487	6254	11677
3488	6256	11675
3489	6257	11673
3490	6259	11671
3491	6261	11669
3492	6263	11667
3493	6265	11666
3494	6267	11665
3495	6268	11662
3496	6270	11661
3497	6272	11659
3498	6274	11657
3499	6275	11655
3500	6277	11653
3501	6279	11652
3502	6281	11650
3503	6283	11648
3504	6285	11646
3505	6286	11644
3506	6288	11643
3507	6290	11641
3508	6292	11640
3509	6295	11639
3510	6297	11638
3511	6299	11637
3512	6300	11635
3513	6302	11633
3514	6304	11630
3515	6305	11628
3516	6307	11627
3517	6309	11626
3518	6311	11624
3519	6313	11622
3520	6315	11620
3521	6316	11618
3522	6318	11616
3523	6320	11614
3524	6321	11612
3525	6324	11611
3526	6326	11611
3527	6328	11609
3528	6330	11607
3529	6332	11606
3530	6334	11604
3531	6335	11602
3532	6337	11601
3533	6340	11601
3534	6342	11600
3535	6344	11598
3536	6346	11596
3537	6348	11594
3538	6350	11593
3539	6351	11591
3540	6353	11589
3541	6356	11589
3542	6358	11588
3543	6360	11586
3544	6361	11584
3545	6363	11581
3546	6365	11580
3547	6367	11578
3548	6369	11577
3549	6371	11576
3550	6373	11575
3551	6375	11573
3552	6377	11571
3553	6379	11570
3554	6380	11568
3555	6382	11566
3556	6385	11566
3557	6388	11566
3558	6389	11564
3559	6391	11562
3560	6393	11561
3561	6395	11558
3562	6397	11557
3563	6399	11557
3564	6402	11556
3565	6404	11554
3566	6405	11552
3567	6407	11550
3568	6409	11549
3569	6411	11547
3570	6413	11545
3571	6415	11545
3572	6417	11544
3573	6419	11542
3574	6421	11541
3575	6423	11539
3576	6425	11537
3577	6427	11535
3578	6429	11534
3579	6431	11534
3580	6434	11533
3581	6435	11531
3582	6437	11529
3583	6440	11528
3584	6441	11526
3585	6443	11525
3586	6446	11526
3587	6449	11524
3588	6450	11523
3589	6452	11521
3590	6454	11518
3591	6455	11516
3592	6457	11515
3593	6460	11515
3594	6462	11514
3595	6464	11513
3596	6466	11511
3597	6468	11509
3598	6469	11507
3599	6472	11506
3600	6474	11505
3601	6477	11505
3602	6479	11504
3603	6481	11502
3604	6483	11500
3605	6484	11498
3606	6487	11497
3607	6490	11498
3608	6492	11497
3609	6494	11495
3610	6496	11493
3611	6497	11491
3612	6499	11490
3613	6501	11488
3614	6503	11486
3615	6505	11484
3616	6507	11483
3617	6509	11482
3618	6511	11481
3619	6513	11479
3620	6515	11477
3621	6516	11475
3622	6518	11473
3623	6520	11472
3624	6522	11471
3625	6524	11468
3626	6525	11466
3627	6527	11464
3628	6529	11462
3629	6531	11461
3630	6534	11462
3631	6536	11460
3632	6538	11459
3633	6540	11456
3634	6541	11454
3635	6543	11452
3636	6545	11450
3637	6546	11448
3638	6548	11446
3639	6550	11445
3640	6552	11443
3641	6554	11441
3642	6555	11439
3643	6557	11437
3644	6558	11435
3645	6560	11433
3646	6561	11430
3647	6563	11428
3648	6565	11427
3649	6568	11426
3650	6569	11424
3651	6571	11422
3652	6573	11420
3653	6574	11418
3654	6576	11415
3655	6577	11413
3656	6579	11412
3657	6581	11410
3658	6583	11408
3659	6584	11406
3660	6586	11403
3661	6587	11401
3662	6589	11399
3663	6590	11397
3664	6592	11395
3665	6594	11393
3666	6596	11391
3667	6597	11389
3668	6599	11387
3669	6601	11385
3670	6602	11383
3671	6604	11381
3672	6606	11379
3673	6607	11377
3674	6609	11375
3675	6611	11374
3676	6613	11372
3677	6614	11369
3678	6616	11367
3679	6617	11365
3680	6619	11363
3681	6621	11361
3682	6623	11359
3683	6624	11358
3684	6626	11356
3685	6628	11354
3686	6630	11352
3687	6631	11350
3688	6633	11349
3689	6635	11347
3690	6637	11344
3691	6639	11343
3692	6640	11341
3693	6642	11339
3694	6644	11337
3695	6645	11335
3696	6647	11332
3697	6648	11330
3698	6650	11328
3699	6651	11325
3700	6653	11324
3701	6655	11321
3702	6657	11320
3703	6659	11318
3704	6660	11316
3705	6662	11314
3706	6664	11313
3707	6666	11311
3708	6667	11309
3709	6669	11307
3710	6671	11305
3711	6673	11303
3712	6674	11302
3713	6676	11300
3714	6678	11298
3715	6680	11296
3716	6681	11294
3717	6683	11292
3718	6685	11290
3719	6687	11289
3720	6689	11287
3721	6691	11286
3722	6693	11284
3723	6694	11282
3724	6696	11280
3725	6698	11278
3726	6699	11276
3727	6701	11274
3728	6702	11272
3729	6704	11269
3730	6705	11267
3731	6707	11265
3732	6708	11263
3733	6710	11260
3734	6712	11258
3735	6713	11256
3736	6715	11254
3737	6717	11253
3738	6719	11251
3739	6720	11249
3740	6722	11247
3741	6724	11245
3742	6725	11242
3743	6727	11240
3744	6728	11238
3745	6730	11236
3746	6732	11234
3747	6734	11233
3748	6735	11231
3749	6737	11228
3750	6738	11226
3751	6740	11224
3752	6741	11222
3753	6743	11219
3754	6744	11217
3755	6746	11215
3756	6748	11213
3757	6750	11212
3758	6751	11210
3759	6753	11207
3760	6754	11205
3761	6756	11203
3762	6757	11200
3763	6759	11198
3764	6761	11196
3765	6763	11195
3766	6765	11193
3767	6766	11191
3768	6768	11189
3769	6770	11187
3770	6771	11185
3771	6773	11183
3772	6775	11181
3773	6776	11179
3774	6778	11177
3775	6780	11175
3776	6781	11173
3777	6783	11171
3778	6785	11169
3779	6786	11167
3780	6788	11165
3781	6790	11163
3782	6791	11161
3783	6793	11159
3784	6795	11158
3785	6797	11156
3786	6799	11154
3787	6800	11152
3788	6802	11150
3789	6804	11148
3790	6805	11146
3791	6807	11144
3792	6808	11142
3793	6810	11140
3794	6812	11138
3795	6813	11136
3796	6815	11134
3797	6817	11132
3798	6818	11130
3799	6820	11128
3800	6822	11126
3801	6824	11124
3802	6826	11123
3803	6827	11121
3804	6829	11119
3805	6830	11116
3806	6832	11114
3807	6834	11112
3808	6835	11110
3809	6837	11109
3810	6839	11107
3811	6841	11105
3812	6843	11104
3813	6845	11102
3814	6846	11100
3815	6848	11098
3816	6850	11096
3817	6851	11094
3818	6853	11092
3819	6855	11090
3820	6857	11089
3821	6859	11087
3822	6860	11085
3823	6862	11083
3824	6864	11081
3825	6865	11079
3826	6867	11077
3827	6869	11075
3828	6870	11073
3829	6872	11071
3830	6874	11069
3831	6876	11067
3832	6877	11065
3833	6879	11063
3834	6880	11061
3835	6882	11059
3836	6884	11057
3837	6885	11055
3838	6887	11054
3839	6889	11051
3840	6891	11049
3841	6892	11047
3842	6894	11046
3843	6896	11044
3844	6897	11042
3845	6899	11040
3846	6901	11038
3847	6903	11036
3848	6905	11034
3849	6906	11033
3850	6908	11031
3851	6910	11029
3852	6912	11027
3853	6913	11025
3854	6915	11023
3855	6916	11021
3856	6919	11019
3857	6920	11017
3858	6922	11016
3859	6924	11014
3860	6926	11012
3861	6928	11011
3862	6929	11009
3863	6931	11007
3864	6933	11005
3865	6935	11003
3866	6936	11001
3867	6940	11002
3868	6943	11003
3869	6947	11004
3870	6949	11003
3871	6952	11003
3872	6954	11001
3873	6956	11000
3874	6959	11000
3875	6961	10999
3876	6964	10998
3877	6966	10997
3878	6969	10997
3879	6971	10996
3880	6973	10994
3881	6975	10993
3882	6978	10992
3883	6980	10991
3884	6982	10990
3885	6984	10989
3886	6986	10988
3887	6988	10986
3888	6991	10985
3889	6993	10984
3890	6995	10982
3891	6997	10981
3892	6999	10979
3893	7000	10977
3894	7002	10975
3895	7004	10973
3896	7005	10971
3897	7008	10970
3898	7010	10969
3899	7011	10967
3900	7014	10966
3901	7015	10964
3902	7018	10963
3903	7019	10961
3904	7022	10960
3905	7024	10959
3906	7026	10957
3907	7027	10955
3908	7029	10953
3909	7031	10951
3910	7033	10950
3911	7035	10948
3912	7037	10947
3913	7039	10945
3914	7041	10944
3915	7043	10942
3916	7044	10940
3917	7046	10938
3918	7048	10936
3919	7049	10934
3920	7052	10933
3921	7053	10931
3922	7055	10929
3923	7057	10927
3924	7059	10925
3925	7060	10923
3926	7062	10921
3927	7064	10919
3928	7065	10918
3929	7067	10916
3930	7069	10915
3931	7071	10913
3932	7073	10911
3933	7075	10910
3934	7077	10908
3935	7078	10906
3936	7080	10904
3937	7082	10902
3938	7084	10900
3939	7086	10898
3940	7087	10896
3941	7089	10894
3942	7090	10892
3943	7092	10890
3944	7094	10888
3945	7095	10886
3946	7097	10885
3947	7099	10883
3948	7101	10881
3949	7103	10879
3950	7105	10878
3951	7107	10876
3952	7108	10874
3953	7110	10872
3954	7112	10871
3955	7114	10869
3956	7115	10867
3957	7117	10864
3958	7119	10862
3959	7120	10860
3960	7122	10858
3961	7124	10856
3962	7125	10854
3963	7127	10853
3964	7129	10851
3965	7131	10849
3966	7132	10847
3967	7134	10845
3968	7136	10843
3969	7137	10841
3970	7139	10839
3971	7141	10837
3972	7143	10836
3973	7144	10834
3974	7146	10832
3975	7148	10830
3976	7150	10828
3977	7152	10827
3978	7154	10825
3979	7155	10823
3980	7157	10821
3981	7159	10820
3982	7161	10818
3983	7162	10816
3984	7164	10813
3985	7165	10811
3986	7167	10809
3987	7169	10807
3988	7170	10805
3989	7173	10804
3990	7174	10802
3991	7176	10800
3992	7178	10798
3993	7179	10796
3994	7181	10794
3995	7182	10792
3996	7184	10790
3997	7186	10788
3998	7188	10786
3999	7190	10785
4000	7192	10783
4001	7193	10781
4002	7195	10779
4003	7196	10777
4004	7198	10775
4005	7200	10773
4006	7201	10771
4007	7203	10769
4008	7206	10768
4009	7207	10766
4010	7209	10764
4011	7210	10762
4012	7212	10760
4013	7213	10757
4014	7215	10755
4015	7216	10753
4016	7219	10752
4017	7220	10750
4018	7222	10748
4019	7223	10746
4020	7225	10744
4021	7227	10742
4022	7229	10740
4023	7231	10738
4024	7232	10737
4025	7234	10735
4026	7237	10734
4027	7238	10732
4028	7240	10729
4029	7241	10727
4030	7243	10725
4031	7245	10723
4032	7246	10721
4033	7248	10720
4034	7250	10719
4035	7252	10717
4036	7254	10715
4037	7256	10713
4038	7257	10711
4039	7259	10709
4040	7260	10707
4041	7262	10704
4042	7264	10703
4043	7266	10702
4044	7268	10700
4045	7269	10697
4046	7271	10695
4047	7272	10693
4048	7274	10691
4049	7275	10689
4050	7277	10687
4051	7279	10685
4052	7281	10683
4053	7282	10681
4054	7284	10679
4055	7285	10677
4056	7287	10674
4057	7288	10672
4058	7290	10670
4059	7291	10668
4060	7293	10666
4061	7295	10664
4062	7297	10663
4063	7298	10660
4064	7300	10658
4065	7301	10656
4066	7303	10654
4067	7304	10652
4068	7306	10650
4069	7308	10647
4070	7309	10645
4071	7311	10644
4072	7313	10642
4073	7315	10640
4074	7316	10638
4075	7318	10636
4076	7319	10633
4077	7321	10631
4078	7322	10629
4079	7324	10627
4080	7326	10625
4081	7327	10623
4082	7329	10621
4083	7330	10619
4084	7332	10617
4085	7334	10615
4086	7335	10613
4087	7337	10610
4088	7338	10608
4089	7340	10607
4090	7342	10605
4091	7344	10603
4092	7345	10600
4093	7347	10598
4094	7348	10596
4095	7349	10594
4096	7351	10592
4097	7353	10590
4098	7355	10588
4099	7357	10587
4100	7358	10585
4101	7360	10583
4102	7362	10581
4103	7363	10578
4104	7365	10576
4105	7366	10574
4106	7368	10572
4107	7370	10570
4108	7372	10569
4109	7373	10567
4110	7375	10564
4111	7376	10562
4112	7378	10561
4113	7380	10559
4114	7381	10556
4115	7383	10554
4116	7384	10552
4117	7386	10550
4118	7388	10548
4119	7389	10546
4120	7391	10544
4121	7392	10542
4122	7394	10539
4123	7395	10537
4124	7397	10535
4125	7398	10533
4126	7400	10531
4127	7402	10529
4128	7404	10527
4129	7405	10525
4130	7406	10523
4131	7408	10520
4132	7409	10518
4133	7411	10516
4134	7412	10514
4135	7414	10512
4136	7416	10510
4137	7418	10509
4138	7420	10507
4139	7421	10504
4140	7423	10502
4141	7424	10500
4142	7426	10498
4143	7427	10496
4144	7429	10494
4145	7430	10492
4146	7432	10490
4147	7434	10488
4148	7435	10486
4149	7437	10484
4150	7439	10482
4151	7440	10480
4152	7442	10478
4153	7444	10476
4154	7445	10473
4155	7447	10472
4156	7449	10470
4157	7451	10468
4158	7452	10466
4159	7454	10464
4160	7455	10462
4161	7457	10460
4162	7459	10458
4163	7460	10456
4164	7462	10455
4165	7464	10453
4166	7466	10451
4167	7467	10448
4168	7469	10446
4169	7470	10444
4170	7472	10442
4171	7473	10440
4172	7475	10437
4173	7476	10435
4174	7478	10434
4175	7480	10432
4176	7481	10430
4177	7483	10428
4178	7485	10426
4179	7486	10424
4180	7488	10422
4181	7490	10420
4182	7491	10418
4183	7493	10416
4184	7495	10415
4185	7497	10413
4186	7498	10411
4187	7500	10409
4188	7502	10406
4189	7503	10405
4190	7505	10403
4191	7507	10401
4192	7509	10400
4193	7511	10398
4194	7512	10396
4195	7514	10394
4196	7516	10392
4197	7517	10390
4198	7519	10388
4199	7520	10386
4200	7522	10384
4201	7524	10382
4202	7525	10380
4203	7527	10377
4204	7529	10376
4205	7530	10373
4206	7532	10371
4207	7533	10369
4208	7535	10367
4209	7536	10365
4210	7539	10364
4211	7540	10362
4212	7542	10360
4213	7544	10358
4214	7545	10356
4215	7547	10354
4216	7548	10352
4217	7550	10350
4218	7551	10347
4219	7553	10346
4220	7555	10344
4221	7557	10342
4222	7559	10340
4223	7560	10339
4224	7562	10337
4225	7564	10334
4226	7566	10333
4227	7567	10331
4228	7570	10330
4229	7572	10329
4230	7574	10327
4231	7575	10325
4232	7577	10323
4233	7579	10321
4234	7580	10319
4235	7582	10317
4236	7583	10314
4237	7585	10313
4238	7587	10311
4239	7589	10309
4240	7590	10307
4241	7592	10305
4242	7593	10303
4243	7595	10301
4244	7597	10300
4245	7599	10298
4246	7601	10296
4247	7603	10295
4248	7604	10293
4249	7606	10291
4250	7608	10289
4251	7609	10286
4252	7611	10284
4253	7612	10282
4254	7614	10280
4255	7616	10278
4256	7618	10277
4257	7620	10276
4258	7622	10274
4259	7623	10272
4260	7625	10270
4261	7627	10268
4262	7628	10266
4263	7630	10264
4264	7632	10262
4265	7633	10260
4266	7635	10258
4267	7637	10256
4268	7638	10254
4269	7640	10253
4270	7642	10251
4271	7643	10249
4272	7645	10247
4273	7647	10245
4274	7648	10243
4275	7650	10241
4276	7652	10239
4277	7653	10237
4278	7655	10235
4279	7656	10233
4280	7658	10231
4281	7660	10229
4282	7662	10227
4283	7664	10225
4284	7665	10223
4285	7667	10221
4286	7668	10219
4287	7670	10217
4288	7672	10215
4289	7673	10213
4290	7675	10212
4291	7677	10210
4292	7679	10208
4293	7680	10206
4294	7682	10204
4295	7684	10202
4296	7685	10200
4297	7687	10198
4298	7689	10196
4299	7690	10195
4300	7692	10193
4301	7695	10192
4302	7696	10190
4303	7698	10188
4304	7699	10186
4305	7701	10184
4306	7703	10182
4307	7705	10180
4308	7707	10178
4309	7708	10177
4310	7710	10175
4311	7712	10173
4312	7713	10171
4313	7715	10169
4314	7716	10167
4315	7718	10164
4316	7720	10162
4317	7721	10161
4318	7723	10159
4319	7725	10157
4320	7727	10155
4321	7728	10153
4322	7730	10151
4323	7731	10149
4324	7733	10147
4325	7734	10144
4326	7736	10143
4327	7738	10141
4328	7740	10139
4329	7742	10137
4330	7743	10135
4331	7745	10133
4332	7746	10131
4333	7748	10129
4334	7749	10127
4335	7751	10125
4336	7753	10124
4337	7755	10122
4338	7757	10120
4339	7758	10118
4340	7760	10116
4341	7761	10114
4342	7763	10112
4343	7765	10110
4344	7766	10108
4345	7768	10106
4346	7770	10105
4347	7772	10103
4348	7774	10102
4349	7776	10100
4350	7777	10098
4351	7779	10096
4352	7781	10094
4353	7783	10092
4354	7785	10091
4355	7786	10089
4356	7788	10087
4357	7789	10085
4358	7791	10083
4359	7793	10081
4360	7794	10079
4361	7796	10077
4362	7799	10076
4363	7800	10074
4364	7802	10073
4365	7804	10070
4366	7806	10069
4367	7807	10067
4368	7809	10065
4369	7810	10063
4370	7812	10061
4371	7814	10059
4372	7816	10057
4373	7817	10055
4374	7819	10053
4375	7821	10051
4376	7822	10049
4377	7824	10047
4378	7825	10045
4379	7827	10043
4380	7829	10042
4381	7831	10040
4382	7832	10038
4383	7834	10036
4384	7836	10034
4385	7837	10032
4386	7839	10030
4387	7841	10028
4388	7842	10026
4389	7844	10024
4390	7846	10023
4391	7848	10021
4392	7850	10019
4393	7851	10017
4394	7853	10015
4395	7855	10013
4396	7856	10011
4397	7858	10009
4398	7860	10007
4399	7862	10006
4400	7863	10004
4401	7865	10002
4402	7867	10000
4403	7868	9998
4404	7870	9996
4405	7872	9994
4406	7873	9992
4407	7875	9991
4408	7878	9990
4409	7879	9988
4410	7881	9986
4411	7883	9984
4412	7884	9982
4413	7886	9980
4414	7888	9978
4415	7890	9977
4416	7892	9975
4417	7894	9974
4418	7895	9972
4419	7897	9970
4420	7899	9969
4421	7901	9967
4422	7903	9965
4423	7905	9963
4424	7907	9962
4425	7909	9960
4426	7911	9959
4427	7913	9957
4428	7914	9955
4429	7916	9954
4430	7918	9952
4431	7920	9950
4432	7922	9948
4433	7923	9946
4434	7925	9945
4435	7927	9943
4436	7929	9941
4437	7930	9939
4438	7932	9937
4439	7934	9935
4440	7936	9934
4441	7938	9932
4442	7940	9930
4443	7941	9928
4444	7943	9927
4445	7945	9924
4446	7946	9923
4447	7948	9921
4448	7950	9919
4449	7952	9918
4450	7954	9916
4451	7955	9914
4452	7957	9912
4453	7959	9910
4454	7960	9908
4455	7962	9906
4456	7964	9905
4457	7966	9903
4458	7968	9902
4459	7970	9900
4460	7971	9898
4461	7973	9896
4462	7975	9894
4463	7976	9892
4464	7978	9890
4465	7980	9889
4466	7982	9887
4467	7984	9885
4468	7986	9883
4469	7987	9882
4470	7990	9880
4471	7992	9879
4472	7994	9878
4473	7996	9876
4474	7998	9874
4475	7999	9873
4476	8001	9871
4477	8003	9869
4478	8005	9867
4479	8006	9865
4480	8008	9864
4481	8010	9862
4482	8013	9861
4483	8016	9861
4484	8018	9859
4485	8020	9858
4486	8021	9856
4487	8023	9854
4488	8025	9852
4489	8027	9851
4490	8029	9849
4491	8031	9848
4492	8033	9846
4493	8034	9844
4494	8036	9842
4495	8038	9840
4496	8039	9838
4497	8041	9836
4498	8043	9835
4499	8045	9833
4500	8047	9832
4501	8049	9830
4502	8051	9828
4503	8052	9826
4504	8054	9824
4505	8055	9822
4506	8057	9820
4507	8059	9818
4508	8061	9816
4509	8062	9814
4510	8064	9812
4511	8065	9810
4512	8067	9808
4513	8069	9806
4514	8071	9805
4515	8073	9803
4516	8075	9801
4517	8076	9800
4518	8078	9797
4519	8079	9795
4520	8081	9793
4521	8083	9791
4522	8084	9790
4523	8086	9788
4524	8088	9786
4525	8090	9784
4526	8092	9783
4527	8094	9781
4528	8095	9779
4529	8097	9777
4530	8099	9776
4531	8101	9774
4532	8102	9772
4533	8104	9770
4534	8106	9769
4535	8108	9767
4536	8110	9765
4537	8112	9763
4538	8113	9762
4539	8115	9760
4540	8117	9757
4541	8118	9755
4542	8120	9754
4543	8122	9752
4544	8124	9750
4545	8125	9748
4546	8127	9747
4547	8129	9745
4548	8131	9743
4549	8133	9741
4550	8134	9740
4551	8136	9738
4552	8138	9737
4553	8140	9735
4554	8142	9733
4555	8144	9731
4556	8146	9729
4557	8147	9727
4558	8149	9725
4559	8151	9724
4560	8152	9722
4561	8155	9721
4562	8159	9722
4563	8163	9722
4564	8167	9723
4565	8170	9723
4566	8173	9723
4567	8176	9723
4568	8180	9724
4569	8184	9724
4570	8187	9724
4571	8190	9723
4572	8193	9723
4573	8197	9724
4574	8200	9723
4575	8203	9723
4576	8207	9724
4577	8210	9724
4578	8214	9724
4579	8216	9723
4580	8219	9723
4581	8222	9723
4582	8226	9723
4583	8228	9722
4584	8231	9721
4585	8233	9720
4586	8235	9718
4587	8237	9717
4588	8240	9716
4589	8242	9715
4590	8244	9713
4591	8246	9712
4592	8248	9710
4593	8250	9709
4594	8252	9707
4595	8254	9706
4596	8257	9704
4597	8259	9703
4598	8260	9701
4599	8262	9699
4600	8264	9697
4601	8265	9695
4602	8267	9693
4603	8269	9692
4604	8271	9690
4605	8273	9689
4606	8275	9687
4607	8277	9685
4608	8278	9683
4609	8280	9681
4610	8282	9679
4611	8284	9677
4612	8286	9676
4613	8287	9674
4614	8289	9672
4615	8291	9670
4616	8293	9668
4617	8294	9666
4618	8296	9665
4619	8298	9663
4620	8300	9661
4621	8302	9659
4622	8303	9658
4623	8305	9656
4624	8307	9654
4625	8309	9652
4626	8310	9650
4627	8312	9648
4628	8314	9646
4629	8316	9645
4630	8318	9643
4631	8319	9641
4632	8321	9639
4633	8323	9638
4634	8325	9636
4635	8327	9635
4636	8329	9633
4637	8332	9632
4638	8334	9631
4639	8335	9629
4640	8337	9627
4641	8338	9625
4642	8340	9623
4643	8342	9621
4644	8344	9619
4645	8345	9617
4646	8347	9616
4647	8349	9614
4648	8351	9612
4649	8352	9610
4650	8354	9608
4651	8355	9606
4652	8357	9604
4653	8359	9602
4654	8361	9600
4655	8362	9598
4656	8364	9596
4657	8366	9594
4658	8367	9592
4659	8369	9590
4660	8371	9588
4661	8372	9586
4662	8374	9585
4663	8376	9583
4664	8378	9581
4665	8380	9579
4666	8381	9578
4667	8383	9576
4668	8385	9574
4669	8386	9572
4670	8388	9570
4671	8390	9569
4672	8392	9567
4673	8394	9565
4674	8396	9563
4675	8397	9561
4676	8399	9559
4677	8400	9557
4678	8402	9555
4679	8404	9553
4680	8406	9552
4681	8408	9550
4682	8409	9548
4683	8411	9546
4684	8413	9544
4685	8414	9542
4686	8416	9540
4687	8418	9539
4688	8420	9537
4689	8422	9536
4690	8424	9534
4691	8426	9532
4692	8428	9530
4693	8429	9528
4694	8431	9526
4695	8433	9525
4696	8434	9523
4697	8436	9521
4698	8439	9520
4699	8440	9518
4700	8442	9516
4701	8443	9514
4702	8445	9512
4703	8447	9510
4704	8449	9508
4705	8451	9507
4706	8453	9506
4707	8455	9504
4708	8457	9502
4709	8459	9501
4710	8461	9499
4711	8462	9497
4712	8464	9495
4713	8467	9494
4714	8469	9493
4715	8471	9491
4716	8473	9490
4717	8475	9488
4718	8477	9487
4719	8479	9486
4720	8481	9484
4721	8484	9483
4722	8486	9482
4723	8488	9480
4724	8490	9478
4725	8492	9477
4726	8494	9475
4727	8496	9473
4728	8499	9473
4729	8501	9471
4730	8502	9469
4731	8504	9467
4732	8506	9466
4733	8508	9464
4734	8509	9462
4735	8512	9460
4736	8515	9461
4737	8517	9459
4738	8519	9457
4739	8521	9455
4740	8522	9453
4741	8524	9452
4742	8526	9450
4743	8529	9450
4744	8532	9449
4745	8534	9447
4746	8536	9446
4747	8537	9444
4748	8539	9442
4749	8541	9440
4750	8544	9440
4751	8547	9439
4752	8549	9437
4753	8550	9435
4754	8552	9433
4755	8554	9432
4756	8556	9430
4757	8558	9428
4758	8561	9428
4759	8563	9426
4760	8565	9424
4761	8566	9423
4762	8568	9421
4763	8570	9419
4764	8572	9417
4765	8574	9416
4766	8577	9415
4767	8578	9413
4768	8580	9411
4769	8582	9409
4770	8583	9407
4771	8585	9405
4772	8587	9404
4773	8589	9403
4774	8591	9401
4775	8593	9399
4776	8595	9398
4777	8597	9396
4778	8598	9394
4779	8600	9392
4780	8602	9390
4781	8604	9389
4782	8607	9388
4783	8608	9386
4784	8610	9384
4785	8612	9382
4786	8613	9380
4787	8615	9378
4788	8617	9376
4789	8619	9375
4790	8621	9373
4791	8622	9371
4792	8624	9369
4793	8626	9367
4794	8627	9365
4795	8629	9363
4796	8631	9361
4797	8633	9360
4798	8635	9358
4799	8637	9357
4800	8639	9355
4801	8641	9353
4802	8642	9351
4803	8644	9349
4804	8646	9348
4805	8648	9346
4806	8650	9345
4807	8652	9343
4808	8654	9341
4809	8656	9340
4810	8657	9338
4811	8659	9336
4812	8661	9334
4813	8664	9333
4814	8666	9332
4815	8668	9331
4816	8670	9329
4817	8672	9327
4818	8673	9325
4819	8675	9323
4820	8677	9321
4821	8679	9320
4822	8681	9319
4823	8683	9317
4824	8685	9315
4825	8686	9313
