id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,IsFamily,FreaqencySeg,Monetary,MonetarySeg,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_CityTier,TypeofContact_Occupation,TypeofContact_Gender,TypeofContact_ProductPitched,TypeofContact_PreferredPropertyStar,TypeofContact_Passport,TypeofContact_PitchSatisfactionScore,TypeofContact_Designation,TypeofContact_Marry,TypeofContact_Car,TypeofContact_Child,CityTier_Occupation,CityTier_Gender,CityTier_ProductPitched,CityTier_PreferredPropertyStar,CityTier_Passport,CityTier_PitchSatisfactionScore,CityTier_Designation,CityTier_Marry,CityTier_Car,CityTier_Child,Occupation_Gender,Occupation_ProductPitched,Occupation_PreferredPropertyStar,Occupation_Passport,Occupation_PitchSatisfactionScore,Occupation_Designation,Occupation_Marry,Occupation_Car,Occupation_Child,Gender_ProductPitched,Gender_PreferredPropertyStar,Gender_Passport,Gender_PitchSatisfactionScore,Gender_Designation,Gender_Marry,Gender_Car,Gender_Child,ProductPitched_PreferredPropertyStar,ProductPitched_Passport,ProductPitched_PitchSatisfactionScore,ProductPitched_Designation,ProductPitched_Marry,ProductPitched_Car,ProductPitched_Child,PreferredPropertyStar_Passport,PreferredPropertyStar_PitchSatisfactionScore,PreferredPropertyStar_Designation,PreferredPropertyStar_Marry,PreferredPropertyStar_Car,PreferredPropertyStar_Child,Passport_PitchSatisfactionScore,Passport_Designation,Passport_Marry,Passport_Car,Passport_Child,PitchSatisfactionScore_Designation,PitchSatisfactionScore_Marry,PitchSatisfactionScore_Car,PitchSatisfactionScore_Child,Designation_Marry,Designation_Car,Designation_Child,Marry_Car,Marry_Child,Car_Child,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull
1895,50,Self Enquiry,2,5.8888779583328805,Salaried,male,2,3,Standard,4,2,0,2,Senior Manager,12.7598313139812,1,Married,Has Car,0_child,50s,0,6,33.17556141635112,0,6,1.0188698156853258,8.535004223398793,18.24655877899312,1.0986122886681098,3.147918433002165,20,0.8,1,0,14.0181074828719,2,0.134929906542056,0.1088435374149659,0.0866141732283464,0.0761421319796954,0.0970464135021097,0.0736842105263157,0.0952380952380952,Self Enquiry_2,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_4,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Senior Manager,Self Enquiry_Married,Self Enquiry_Has Car,Self Enquiry_0_child,2_Salaried,2_male,2_Standard,2_4,2_0,2_2,2_Senior Manager,2_Married,2_Has Car,2_0_child,Salaried_male,Salaried_Standard,Salaried_4,Salaried_0,Salaried_2,Salaried_Senior Manager,Salaried_Married,Salaried_Has Car,Salaried_0_child,male_Standard,male_4,male_0,male_2,male_Senior Manager,male_Married,male_Has Car,male_0_child,Standard_4,Standard_0,Standard_2,Standard_Senior Manager,Standard_Married,Standard_Has Car,Standard_0_child,4_0,4_2,4_Senior Manager,4_Married,4_Has Car,4_0_child,0_2,0_Senior Manager,0_Married,0_Has Car,0_0_child,2_Senior Manager,2_Married,2_Has Car,2_0_child,Senior Manager_Married,Senior Manager_Has Car,Senior Manager_0_child,Married_Has Car,Married_0_child,Has Car_0_child,0,0,0,0
1899,26,Company Invited,3,6.734591659972948,Large Business,male,2,3,Standard,3,2,0,2,Senior Manager,12.840546736295735,1,Married,Has Car,0_child,20s,0,6,16.692710757184457,0,6,0.8909226131201102,11.165692814170203,20.031252908621347,1.0986122886681098,2.09861228866811,27,1.0,1,0,14.106782437711685,2,0.134929906542056,0.1923076923076923,0.1702127659574468,0.125,0.1686746987951807,0.1081081081081081,0.1547619047619047,Company Invited_3,Company Invited_Large Business,Company Invited_male,Company Invited_Standard,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Senior Manager,Company Invited_Married,Company Invited_Has Car,Company Invited_0_child,3_Large Business,3_male,3_Standard,3_3,3_0,3_2,3_Senior Manager,3_Married,3_Has Car,3_0_child,Large Business_male,Large Business_Standard,Large Business_3,Large Business_0,Large Business_2,Large Business_Senior Manager,Large Business_Married,Large Business_Has Car,Large Business_0_child,male_Standard,male_3,male_0,male_2,male_Senior Manager,male_Married,male_Has Car,male_0_child,Standard_3,Standard_0,Standard_2,Standard_Senior Manager,Standard_Married,Standard_Has Car,Standard_0_child,3_0,3_2,3_Senior Manager,3_Married,3_Has Car,3_0_child,0_2,0_Senior Manager,0_Married,0_Has Car,0_0_child,2_Senior Manager,2_Married,2_Has Car,2_0_child,Senior Manager_Married,Senior Manager_Has Car,Senior Manager_0_child,Married_Has Car,Married_0_child,Has Car_0_child,0,0,0,0
1900,56,Self Enquiry,2,7.273092595999522,Small Business,male,2,3,Deluxe,4,1,0,2,AVP,13.130452571475786,1,Single,No Car,0_child,50s,0,6,34.13917668583704,0,12,0.82495856072288,10.10034813190445,16.54437024005949,0.6931471805599453,2.539720770839918,10,1.0,0,0,9.101336179394524,1,0.180327868852459,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,Self Enquiry_2,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_4,Self Enquiry_0,Self Enquiry_2,Self Enquiry_AVP,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_0_child,2_Small Business,2_male,2_Deluxe,2_4,2_0,2_2,2_AVP,2_Single,2_No Car,2_0_child,Small Business_male,Small Business_Deluxe,Small Business_4,Small Business_0,Small Business_2,Small Business_AVP,Small Business_Single,Small Business_No Car,Small Business_0_child,male_Deluxe,male_4,male_0,male_2,male_AVP,male_Single,male_No Car,male_0_child,Deluxe_4,Deluxe_0,Deluxe_2,Deluxe_AVP,Deluxe_Single,Deluxe_No Car,Deluxe_0_child,4_0,4_2,4_AVP,4_Single,4_No Car,4_0_child,0_2,0_AVP,0_Single,0_No Car,0_0_child,2_AVP,2_Single,2_No Car,2_0_child,AVP_Single,AVP_No Car,AVP_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
1905,34,Company Invited,2,6.928537818164665,Small Business,male,2,4,Standard,3,12,0,2,Senior Manager,12.847929163278051,1,Single,No Car,1_child,30s,0,8,33.404615824522935,1,6,1.1546447764240044,8.984565848446188,15.03207712103532,2.5649493574615367,3.5649493574615367,3,1.0,1,2,32.954287652061375,4,0.1326164874551971,0.088235294117647,0.0822784810126582,0.0580912863070539,0.0684410646387832,0.0555555555555555,0.0656934306569343,Company Invited_2,Company Invited_Small Business,Company Invited_male,Company Invited_Standard,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Senior Manager,Company Invited_Single,Company Invited_No Car,Company Invited_1_child,2_Small Business,2_male,2_Standard,2_3,2_0,2_2,2_Senior Manager,2_Single,2_No Car,2_1_child,Small Business_male,Small Business_Standard,Small Business_3,Small Business_0,Small Business_2,Small Business_Senior Manager,Small Business_Single,Small Business_No Car,Small Business_1_child,male_Standard,male_3,male_0,male_2,male_Senior Manager,male_Single,male_No Car,male_1_child,Standard_3,Standard_0,Standard_2,Standard_Senior Manager,Standard_Single,Standard_No Car,Standard_1_child,3_0,3_2,3_Senior Manager,3_Single,3_No Car,3_1_child,0_2,0_Senior Manager,0_Single,0_No Car,0_1_child,2_Senior Manager,2_Single,2_No Car,2_1_child,Senior Manager_Single,Senior Manager_No Car,Senior Manager_1_child,Single_No Car,Single_1_child,No Car_1_child,0,0,0,0
1908,26,Company Invited,3,6.758887335074452,Small Business,female,2,3,Basic,3,3,0,2,Executive,12.42761892187964,1,Divorced,Has Car,0_child,20s,0,6,12.42761892187964,0,18,0.8877200791413854,11.835827544647277,12.303342732660845,1.3862943611198906,2.386294361119891,4,1.0,0,0,17.2283380335486,2,0.134929906542056,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,Company Invited_3,Company Invited_Small Business,Company Invited_female,Company Invited_Basic,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Divorced,Company Invited_Has Car,Company Invited_0_child,3_Small Business,3_female,3_Basic,3_3,3_0,3_2,3_Executive,3_Divorced,3_Has Car,3_0_child,Small Business_female,Small Business_Basic,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Divorced,Small Business_Has Car,Small Business_0_child,female_Basic,female_3,female_0,female_2,female_Executive,female_Divorced,female_Has Car,female_0_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Divorced,Basic_Has Car,Basic_0_child,3_0,3_2,3_Executive,3_Divorced,3_Has Car,3_0_child,0_2,0_Executive,0_Divorced,0_Has Car,0_0_child,2_Executive,2_Divorced,2_Has Car,2_0_child,Executive_Divorced,Executive_Has Car,Executive_0_child,Divorced_Has Car,Divorced_0_child,Has Car_0_child,0,1,0,0
1911,38,Company Invited,2,6.8679744089702925,Small Business,male,2,3,Basic,4,2,0,2,Executive,12.491518469440988,1,Single,No Car,0_child,30s,0,6,32.47794802054657,0,36,0.8736200286598874,9.608860361108452,12.36660328474658,1.0986122886681098,3.147918433002165,5,0.8,0,0,13.723335694652528,2,0.134929906542056,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Company Invited_2,Company Invited_Small Business,Company Invited_male,Company Invited_Basic,Company Invited_4,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Single,Company Invited_No Car,Company Invited_0_child,2_Small Business,2_male,2_Basic,2_4,2_0,2_2,2_Executive,2_Single,2_No Car,2_0_child,Small Business_male,Small Business_Basic,Small Business_4,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Single,Small Business_No Car,Small Business_0_child,male_Basic,male_4,male_0,male_2,male_Executive,male_Single,male_No Car,male_0_child,Basic_4,Basic_0,Basic_2,Basic_Executive,Basic_Single,Basic_No Car,Basic_0_child,4_0,4_2,4_Executive,4_Single,4_No Car,4_0_child,0_2,0_Executive,0_Single,0_No Car,0_0_child,2_Executive,2_Single,2_No Car,2_0_child,Executive_Single,Executive_No Car,Executive_0_child,Single_No Car,Single_0_child,No Car_0_child,1,0,0,0
1920,46,Self Enquiry,2,7.560601162768557,Salaried,male,2,3,Standard,3,5,0,2,Senior Manager,12.814277216815054,1,Single,No Car,0_child,40s,0,6,33.31712076371914,0,12,0.7935876884428734,9.857136320626964,18.32441642004553,1.791759469228055,2.791759469228055,20,1.0,0,1,22.96010254454169,3,0.1433155080213903,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,Self Enquiry_2,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Senior Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_0_child,2_Salaried,2_male,2_Standard,2_3,2_0,2_2,2_Senior Manager,2_Single,2_No Car,2_0_child,Salaried_male,Salaried_Standard,Salaried_3,Salaried_0,Salaried_2,Salaried_Senior Manager,Salaried_Single,Salaried_No Car,Salaried_0_child,male_Standard,male_3,male_0,male_2,male_Senior Manager,male_Single,male_No Car,male_0_child,Standard_3,Standard_0,Standard_2,Standard_Senior Manager,Standard_Single,Standard_No Car,Standard_0_child,3_0,3_2,3_Senior Manager,3_Single,3_No Car,3_0_child,0_2,0_Senior Manager,0_Single,0_No Car,0_0_child,2_Senior Manager,2_Single,2_No Car,2_0_child,Senior Manager_Single,Senior Manager_No Car,Senior Manager_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
1930,34,Company Invited,2,6.985641817639208,Large Business,female,2,4,Basic,3,7,0,2,Executive,12.520576769025157,1,Single,Has Car,0_child,30s,0,8,25.04115353805032,0,36,1.1452061541144969,9.172583713571544,16.527161335113206,2.079441541679836,3.079441541679836,0,1.0,0,1,26.035807459302408,3,0.1433155080213903,0.217391304347826,0.1778846153846154,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Company Invited_2,Company Invited_Large Business,Company Invited_female,Company Invited_Basic,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Single,Company Invited_Has Car,Company Invited_0_child,2_Large Business,2_female,2_Basic,2_3,2_0,2_2,2_Executive,2_Single,2_Has Car,2_0_child,Large Business_female,Large Business_Basic,Large Business_3,Large Business_0,Large Business_2,Large Business_Executive,Large Business_Single,Large Business_Has Car,Large Business_0_child,female_Basic,female_3,female_0,female_2,female_Executive,female_Single,female_Has Car,female_0_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Single,Basic_Has Car,Basic_0_child,3_0,3_2,3_Executive,3_Single,3_Has Car,3_0_child,0_2,0_Executive,0_Single,0_Has Car,0_0_child,2_Executive,2_Single,2_Has Car,2_0_child,Executive_Single,Executive_Has Car,Executive_0_child,Single_Has Car,Single_0_child,Has Car_0_child,0,0,0,0
1960,33,Company Invited,2,6.803505257608338,Small Business,female,2,3,Deluxe,3,2,0,2,Executive,12.521780792798658,1,Divorced,No Car,0_child,30s,0,6,25.04356158559732,0,6,0.8818983410485676,9.632139071383584,12.396562984870672,1.0986122886681098,2.09861228866811,5,0.8,0,0,13.756582254976912,2,0.134929906542056,0.0309278350515463,0.0224719101123595,0.0411522633744856,0.0447470817120622,0.2371134020618556,0.2747663551401869,Company Invited_2,Company Invited_Small Business,Company Invited_female,Company Invited_Deluxe,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Divorced,Company Invited_No Car,Company Invited_0_child,2_Small Business,2_female,2_Deluxe,2_3,2_0,2_2,2_Executive,2_Divorced,2_No Car,2_0_child,Small Business_female,Small Business_Deluxe,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Divorced,Small Business_No Car,Small Business_0_child,female_Deluxe,female_3,female_0,female_2,female_Executive,female_Divorced,female_No Car,female_0_child,Deluxe_3,Deluxe_0,Deluxe_2,Deluxe_Executive,Deluxe_Divorced,Deluxe_No Car,Deluxe_0_child,3_0,3_2,3_Executive,3_Divorced,3_No Car,3_0_child,0_2,0_Executive,0_Divorced,0_No Car,0_0_child,2_Executive,2_Divorced,2_No Car,2_0_child,Executive_Divorced,Executive_No Car,Executive_0_child,Divorced_No Car,Divorced_0_child,No Car_0_child,0,0,0,0
1969,40,Self Enquiry,1,6.398594934535208,Large Business,male,2,3,Basic,3,2,0,2,Executive,12.465011820299742,1,Married,No Car,0_child,40s,0,6,48.61354609916899,0,18,0.9377058653324236,7.554552618363479,16.453815602795657,1.0986122886681098,2.09861228866811,2,1.0,1,0,13.69421516417454,2,0.134929906542056,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Married,Self Enquiry_No Car,Self Enquiry_0_child,1_Large Business,1_male,1_Basic,1_3,1_0,1_2,1_Executive,1_Married,1_No Car,1_0_child,Large Business_male,Large Business_Basic,Large Business_3,Large Business_0,Large Business_2,Large Business_Executive,Large Business_Married,Large Business_No Car,Large Business_0_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Married,male_No Car,male_0_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Married,Basic_No Car,Basic_0_child,3_0,3_2,3_Executive,3_Married,3_No Car,3_0_child,0_2,0_Executive,0_Married,0_No Car,0_0_child,2_Executive,2_Married,2_No Car,2_0_child,Executive_Married,Executive_No Car,Executive_0_child,Married_No Car,Married_0_child,No Car_0_child,0,0,0,0
1971,23,Self Enquiry,1,6.734591659972948,Small Business,female,2,3,Basic,3,2,0,2,Executive,12.468440756144114,1,Married,No Car,1_child,20s,0,6,37.40532226843234,1,9,0.8909226131201102,6.926911531191173,12.343756348582671,1.0986122886681098,2.09861228866811,11,1.0,1,0,13.697982235230224,2,0.134929906542056,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,Self Enquiry_1,Self Enquiry_Small Business,Self Enquiry_female,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Married,Self Enquiry_No Car,Self Enquiry_1_child,1_Small Business,1_female,1_Basic,1_3,1_0,1_2,1_Executive,1_Married,1_No Car,1_1_child,Small Business_female,Small Business_Basic,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Married,Small Business_No Car,Small Business_1_child,female_Basic,female_3,female_0,female_2,female_Executive,female_Married,female_No Car,female_1_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Married,Basic_No Car,Basic_1_child,3_0,3_2,3_Executive,3_Married,3_No Car,3_1_child,0_2,0_Executive,0_Married,0_No Car,0_1_child,2_Executive,2_Married,2_No Car,2_1_child,Executive_Married,Executive_No Car,Executive_1_child,Married_No Car,Married_1_child,No Car_1_child,0,0,0,0
1972,40,Self Enquiry,1,6.175867270105761,Salaried,male,2,3,Standard,3,4,0,2,Senior Manager,12.66327911429587,1,Single,No Car,0_child,40s,0,6,49.386788545753895,0,12,0.9715234699170032,8.442186076197247,18.108489133443097,1.6094379124341005,2.6094379124341005,1,1.0,0,0,20.380761502282688,3,0.1472081218274111,0.0909090909090909,0.0592105263157894,0.0582959641255605,0.0790513833992094,0.0582959641255605,0.0784313725490196,Self Enquiry_1,Self Enquiry_Salaried,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Senior Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_0_child,1_Salaried,1_male,1_Standard,1_3,1_0,1_2,1_Senior Manager,1_Single,1_No Car,1_0_child,Salaried_male,Salaried_Standard,Salaried_3,Salaried_0,Salaried_2,Salaried_Senior Manager,Salaried_Single,Salaried_No Car,Salaried_0_child,male_Standard,male_3,male_0,male_2,male_Senior Manager,male_Single,male_No Car,male_0_child,Standard_3,Standard_0,Standard_2,Standard_Senior Manager,Standard_Single,Standard_No Car,Standard_0_child,3_0,3_2,3_Senior Manager,3_Single,3_No Car,3_0_child,0_2,0_Senior Manager,0_Single,0_No Car,0_0_child,2_Senior Manager,2_Single,2_No Car,2_0_child,Senior Manager_Single,Senior Manager_No Car,Senior Manager_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
1974,38,Company Invited,1,6.985641817639208,Small Business,male,2,3,Basic,3,1,0,2,Executive,12.45002224211695,1,Divorced,Has Car,0_child,30s,0,6,48.5550867442561,0,18,0.8589046155858725,7.90477602674092,12.325522019695782,0.6931471805599453,1.6931471805599454,11,1.0,0,0,8.629697815031973,1,0.180327868852459,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Company Invited_1,Company Invited_Small Business,Company Invited_male,Company Invited_Basic,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Divorced,Company Invited_Has Car,Company Invited_0_child,1_Small Business,1_male,1_Basic,1_3,1_0,1_2,1_Executive,1_Divorced,1_Has Car,1_0_child,Small Business_male,Small Business_Basic,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Divorced,Small Business_Has Car,Small Business_0_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Divorced,male_Has Car,male_0_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Divorced,Basic_Has Car,Basic_0_child,3_0,3_2,3_Executive,3_Divorced,3_Has Car,3_0_child,0_2,0_Executive,0_Divorced,0_Has Car,0_0_child,2_Executive,2_Divorced,2_Has Car,2_0_child,Executive_Divorced,Executive_Has Car,Executive_0_child,Divorced_Has Car,Divorced_0_child,Has Car_0_child,0,0,0,0
1985,37,Company Invited,1,6.293419278846481,Salaried,male,3,6,Basic,3,5,1,1,Executive,12.687343807045202,1,Divorced,No Car,1_child,30s,0,28,49.480640847476295,1,6,0.9533768106261844,7.689299276997092,15.351686006524696,1.791759469228055,2.791759469228055,13,1.0,1,1,22.73266840562516,3,0.1433155080213903,0.3094462540716612,0.6785714285714286,0.64,0.2700186219739292,0.64,0.2747663551401869,Company Invited_1,Company Invited_Salaried,Company Invited_male,Company Invited_Basic,Company Invited_3,Company Invited_1,Company Invited_1,Company Invited_Executive,Company Invited_Divorced,Company Invited_No Car,Company Invited_1_child,1_Salaried,1_male,1_Basic,1_3,1_1,1_1,1_Executive,1_Divorced,1_No Car,1_1_child,Salaried_male,Salaried_Basic,Salaried_3,Salaried_1,Salaried_1,Salaried_Executive,Salaried_Divorced,Salaried_No Car,Salaried_1_child,male_Basic,male_3,male_1,male_1,male_Executive,male_Divorced,male_No Car,male_1_child,Basic_3,Basic_1,Basic_1,Basic_Executive,Basic_Divorced,Basic_No Car,Basic_1_child,3_1,3_1,3_Executive,3_Divorced,3_No Car,3_1_child,1_1,1_Executive,1_Divorced,1_No Car,1_1_child,1_Executive,1_Divorced,1_No Car,1_1_child,Executive_Divorced,Executive_No Car,Executive_1_child,Divorced_No Car,Divorced_1_child,No Car_1_child,0,0,0,0
2001,34,Company Invited,1,6.042632833682381,Small Business,male,2,3,Basic,3,1,1,2,Executive,12.611541086966117,1,Married,No Car,1_child,30s,0,16,49.18501023916786,1,9,0.992944659247747,7.006411714981175,12.485425676096456,0.6931471805599453,1.6931471805599454,11,1.0,1,0,8.741654146946471,1,0.180327868852459,0.3094462540716612,0.6785714285714286,0.64,0.2700186219739292,0.64,0.2747663551401869,Company Invited_1,Company Invited_Small Business,Company Invited_male,Company Invited_Basic,Company Invited_3,Company Invited_1,Company Invited_2,Company Invited_Executive,Company Invited_Married,Company Invited_No Car,Company Invited_1_child,1_Small Business,1_male,1_Basic,1_3,1_1,1_2,1_Executive,1_Married,1_No Car,1_1_child,Small Business_male,Small Business_Basic,Small Business_3,Small Business_1,Small Business_2,Small Business_Executive,Small Business_Married,Small Business_No Car,Small Business_1_child,male_Basic,male_3,male_1,male_2,male_Executive,male_Married,male_No Car,male_1_child,Basic_3,Basic_1,Basic_2,Basic_Executive,Basic_Married,Basic_No Car,Basic_1_child,3_1,3_2,3_Executive,3_Married,3_No Car,3_1_child,1_2,1_Executive,1_Married,1_No Car,1_1_child,2_Executive,2_Married,2_No Car,2_1_child,Executive_Married,Executive_No Car,Executive_1_child,Married_No Car,Married_1_child,No Car_1_child,0,0,0,0
2002,45,Company Invited,1,6.175867270105761,Salaried,male,2,3,Basic,4,16,1,2,Executive,12.53671003535001,1,Married,No Car,1_child,40s,0,16,48.89316913786504,1,9,0.9715234699170032,6.964838908527782,15.169419142773515,2.833213344056216,5.749820016084325,13,0.8,1,2,35.51917416271713,4,0.1326164874551971,0.3,0.8181818181818182,0.6470588235294118,0.2290502793296089,0.7333333333333333,0.2320441988950276,Company Invited_1,Company Invited_Salaried,Company Invited_male,Company Invited_Basic,Company Invited_4,Company Invited_1,Company Invited_2,Company Invited_Executive,Company Invited_Married,Company Invited_No Car,Company Invited_1_child,1_Salaried,1_male,1_Basic,1_4,1_1,1_2,1_Executive,1_Married,1_No Car,1_1_child,Salaried_male,Salaried_Basic,Salaried_4,Salaried_1,Salaried_2,Salaried_Executive,Salaried_Married,Salaried_No Car,Salaried_1_child,male_Basic,male_4,male_1,male_2,male_Executive,male_Married,male_No Car,male_1_child,Basic_4,Basic_1,Basic_2,Basic_Executive,Basic_Married,Basic_No Car,Basic_1_child,4_1,4_2,4_Executive,4_Married,4_No Car,4_1_child,1_2,1_Executive,1_Married,1_No Car,1_1_child,2_Executive,2_Married,2_No Car,2_1_child,Executive_Married,Executive_No Car,Executive_1_child,Married_No Car,Married_1_child,No Car_1_child,0,0,0,0
2003,38,Self Enquiry,1,6.042632833682381,Large Business,male,2,3,Basic,3,7,1,2,Executive,12.532444039971956,1,Single,Has Car,0_child,30s,0,16,48.87653175589063,0,36,0.992944659247747,7.95710732696632,16.542826132762983,2.079441541679836,3.079441541679836,2,1.0,0,1,26.060484755495555,3,0.1433155080213903,0.3094462540716612,0.6785714285714286,0.64,0.2700186219739292,0.64,0.2747663551401869,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_1,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Single,Self Enquiry_Has Car,Self Enquiry_0_child,1_Large Business,1_male,1_Basic,1_3,1_1,1_2,1_Executive,1_Single,1_Has Car,1_0_child,Large Business_male,Large Business_Basic,Large Business_3,Large Business_1,Large Business_2,Large Business_Executive,Large Business_Single,Large Business_Has Car,Large Business_0_child,male_Basic,male_3,male_1,male_2,male_Executive,male_Single,male_Has Car,male_0_child,Basic_3,Basic_1,Basic_2,Basic_Executive,Basic_Single,Basic_Has Car,Basic_0_child,3_1,3_2,3_Executive,3_Single,3_Has Car,3_0_child,1_2,1_Executive,1_Single,1_Has Car,1_0_child,2_Executive,2_Single,2_Has Car,2_0_child,Executive_Single,Executive_Has Car,Executive_0_child,Single_Has Car,Single_0_child,Has Car_0_child,1,0,0,0
2014,51,Self Enquiry,2,6.042632833682381,Large Business,male,2,4,Deluxe,3,1,0,3,AVP,13.141903225078927,1,Divorced,Has Car,1_child,50s,0,8,34.16894838520521,1,3,1.985889318495494,8.790570719116337,22.0783974181326,0.6931471805599453,1.6931471805599454,28,0.8,1,0,9.109273167655113,1,0.180327868852459,0.0569620253164556,0.0425531914893617,0.0421940928270042,0.056390977443609,0.0652173913043478,0.0833333333333333,Self Enquiry_2,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_0,Self Enquiry_3,Self Enquiry_AVP,Self Enquiry_Divorced,Self Enquiry_Has Car,Self Enquiry_1_child,2_Large Business,2_male,2_Deluxe,2_3,2_0,2_3,2_AVP,2_Divorced,2_Has Car,2_1_child,Large Business_male,Large Business_Deluxe,Large Business_3,Large Business_0,Large Business_3,Large Business_AVP,Large Business_Divorced,Large Business_Has Car,Large Business_1_child,male_Deluxe,male_3,male_0,male_3,male_AVP,male_Divorced,male_Has Car,male_1_child,Deluxe_3,Deluxe_0,Deluxe_3,Deluxe_AVP,Deluxe_Divorced,Deluxe_Has Car,Deluxe_1_child,3_0,3_3,3_AVP,3_Divorced,3_Has Car,3_1_child,0_3,0_AVP,0_Divorced,0_Has Car,0_1_child,3_AVP,3_Divorced,3_Has Car,3_1_child,AVP_Divorced,AVP_Has Car,AVP_1_child,Divorced_Has Car,Divorced_1_child,Has Car_1_child,0,0,0,0
