id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,NumberOfTrips_log,TravelCost,EconomicSegment,PackageMatch,IsFamily,FreaqencySeg,Monetary,MonetarySeg,ContractRate_FM,ContractRate_G1,ContractRate_G2,ContractRate_G3,ContractRate_G4,ContractRate_G5,ContractRate_G6,TypeofContact_CityTier,TypeofContact_Occupation,TypeofContact_Gender,TypeofContact_ProductPitched,TypeofContact_PreferredPropertyStar,TypeofContact_Passport,TypeofContact_PitchSatisfactionScore,TypeofContact_Designation,TypeofContact_Marry,TypeofContact_Car,TypeofContact_Child,CityTier_Occupation,CityTier_Gender,CityTier_ProductPitched,CityTier_PreferredPropertyStar,CityTier_Passport,CityTier_PitchSatisfactionScore,CityTier_Designation,CityTier_Marry,CityTier_Car,CityTier_Child,Occupation_Gender,Occupation_ProductPitched,Occupation_PreferredPropertyStar,Occupation_Passport,Occupation_PitchSatisfactionScore,Occupation_Designation,Occupation_Marry,Occupation_Car,Occupation_Child,Gender_ProductPitched,Gender_PreferredPropertyStar,Gender_Passport,Gender_PitchSatisfactionScore,Gender_Designation,Gender_Marry,Gender_Car,Gender_Child,ProductPitched_PreferredPropertyStar,ProductPitched_Passport,ProductPitched_PitchSatisfactionScore,ProductPitched_Designation,ProductPitched_Marry,ProductPitched_Car,ProductPitched_Child,PreferredPropertyStar_Passport,PreferredPropertyStar_PitchSatisfactionScore,PreferredPropertyStar_Designation,PreferredPropertyStar_Marry,PreferredPropertyStar_Car,PreferredPropertyStar_Child,Passport_PitchSatisfactionScore,Passport_Designation,Passport_Marry,Passport_Car,Passport_Child,PitchSatisfactionScore_Designation,PitchSatisfactionScore_Marry,PitchSatisfactionScore_Car,PitchSatisfactionScore_Child,Designation_Marry,Designation_Car,Designation_Child,Marry_Car,Marry_Child,Car_Child,AgeNull,DurationOfPitchNull,NumberOfTripsNull,MonthlyIncomeNull
1411,25,Company Invited,2,6.734591659972948,Small Business,male,3,4,Deluxe,3,3,0,1,AVP,12.991071760323129,1,Divorced,Has Car,2_child,20s,0,12,33.77678657684014,1,2,0.5939484087467402,7.994505698660387,16.368750418007142,1.3862943611198906,2.386294361119891,10,0.8,1,0,18.009449526239806,2,0.1355247981545559,0.0952380952380952,0.0921052631578947,0.0833333333333333,0.0840336134453781,0.3,0.3,Company Invited_2,Company Invited_Small Business,Company Invited_male,Company Invited_Deluxe,Company Invited_3,Company Invited_0,Company Invited_1,Company Invited_AVP,Company Invited_Divorced,Company Invited_Has Car,Company Invited_2_child,2_Small Business,2_male,2_Deluxe,2_3,2_0,2_1,2_AVP,2_Divorced,2_Has Car,2_2_child,Small Business_male,Small Business_Deluxe,Small Business_3,Small Business_0,Small Business_1,Small Business_AVP,Small Business_Divorced,Small Business_Has Car,Small Business_2_child,male_Deluxe,male_3,male_0,male_1,male_AVP,male_Divorced,male_Has Car,male_2_child,Deluxe_3,Deluxe_0,Deluxe_1,Deluxe_AVP,Deluxe_Divorced,Deluxe_Has Car,Deluxe_2_child,3_0,3_1,3_AVP,3_Divorced,3_Has Car,3_2_child,0_1,0_AVP,0_Divorced,0_Has Car,0_2_child,1_AVP,1_Divorced,1_Has Car,1_2_child,AVP_Divorced,AVP_Has Car,AVP_2_child,Divorced_Has Car,Divorced_2_child,Has Car_2_child,0,0,0,0
1421,39,Company Invited,1,6.803505257608338,Small Business,male,3,4,Basic,4,28,0,2,Executive,12.506180941677355,1,Divorced,No Car,1_child,30s,0,12,48.77410567254169,1,6,1.1758644547314234,7.579503601016579,12.381119132260585,3.367295829986474,6.550943744979712,11,0.8,1,2,42.11201093396648,4,0.1326164874551971,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Company Invited_1,Company Invited_Small Business,Company Invited_male,Company Invited_Basic,Company Invited_4,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Divorced,Company Invited_No Car,Company Invited_1_child,1_Small Business,1_male,1_Basic,1_4,1_0,1_2,1_Executive,1_Divorced,1_No Car,1_1_child,Small Business_male,Small Business_Basic,Small Business_4,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Divorced,Small Business_No Car,Small Business_1_child,male_Basic,male_4,male_0,male_2,male_Executive,male_Divorced,male_No Car,male_1_child,Basic_4,Basic_0,Basic_2,Basic_Executive,Basic_Divorced,Basic_No Car,Basic_1_child,4_0,4_2,4_Executive,4_Divorced,4_No Car,4_1_child,0_2,0_Executive,0_Divorced,0_No Car,0_1_child,2_Executive,2_Divorced,2_No Car,2_1_child,Executive_Divorced,Executive_No Car,Executive_1_child,Divorced_No Car,Divorced_1_child,No Car_1_child,0,0,0,0
1435,53,Self Enquiry,1,6.985641817639208,Small Business,male,2,3,Deluxe,3,24,1,4,AVP,13.05243649843959,1,Married,Has Car,1_child,50s,0,16,50.9045023439144,1,3,1.717809231171745,6.961299465834446,16.446069988033884,3.218875824868201,4.218875824868201,9,0.8,1,2,42.01417230045455,4,0.1326164874551971,0.0569620253164556,0.1764705882352941,0.1724137931034483,0.056390977443609,0.2222222222222222,0.0833333333333333,Self Enquiry_1,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Deluxe,Self Enquiry_3,Self Enquiry_1,Self Enquiry_4,Self Enquiry_AVP,Self Enquiry_Married,Self Enquiry_Has Car,Self Enquiry_1_child,1_Small Business,1_male,1_Deluxe,1_3,1_1,1_4,1_AVP,1_Married,1_Has Car,1_1_child,Small Business_male,Small Business_Deluxe,Small Business_3,Small Business_1,Small Business_4,Small Business_AVP,Small Business_Married,Small Business_Has Car,Small Business_1_child,male_Deluxe,male_3,male_1,male_4,male_AVP,male_Married,male_Has Car,male_1_child,Deluxe_3,Deluxe_1,Deluxe_4,Deluxe_AVP,Deluxe_Married,Deluxe_Has Car,Deluxe_1_child,3_1,3_4,3_AVP,3_Married,3_Has Car,3_1_child,1_4,1_AVP,1_Married,1_Has Car,1_1_child,4_AVP,4_Married,4_Has Car,4_1_child,AVP_Married,AVP_Has Car,AVP_1_child,Married_Has Car,Married_1_child,Has Car_1_child,0,0,0,0
1440,30,Self Enquiry,1,6.580639137284949,Large Business,male,2,4,Basic,4,7,0,2,Executive,12.47015082502123,1,Married,No Car,0_child,30s,0,8,48.633588217582805,0,18,1.215687387365333,7.557667166679533,16.460599089028026,2.079441541679836,4.619162312519753,2,0.8,1,1,25.930949656562223,3,0.1423877327491785,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_4,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Married,Self Enquiry_No Car,Self Enquiry_0_child,1_Large Business,1_male,1_Basic,1_4,1_0,1_2,1_Executive,1_Married,1_No Car,1_0_child,Large Business_male,Large Business_Basic,Large Business_4,Large Business_0,Large Business_2,Large Business_Executive,Large Business_Married,Large Business_No Car,Large Business_0_child,male_Basic,male_4,male_0,male_2,male_Executive,male_Married,male_No Car,male_0_child,Basic_4,Basic_0,Basic_2,Basic_Executive,Basic_Married,Basic_No Car,Basic_0_child,4_0,4_2,4_Executive,4_Married,4_No Car,4_0_child,0_2,0_Executive,0_Married,0_No Car,0_0_child,2_Executive,2_Married,2_No Car,2_0_child,Executive_Married,Executive_No Car,Executive_0_child,Married_No Car,Married_0_child,No Car_0_child,0,0,0,0
1441,55,Self Enquiry,2,6.398594934535208,Small Business,male,2,4,Basic,4,4,0,2,Executive,12.532768678994254,1,Single,Has Car,0_child,50s,0,8,32.58519856538506,0,36,1.2502744871098983,9.181515515746703,12.407440992204313,1.6094379124341005,3.914156868651151,5,0.8,0,0,20.170713059739988,3,0.1472081218274111,0.2444444444444444,0.1891891891891892,0.1492537313432835,0.1923076923076923,0.1538461538461538,0.1973684210526315,Self Enquiry_2,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_4,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Single,Self Enquiry_Has Car,Self Enquiry_0_child,2_Small Business,2_male,2_Basic,2_4,2_0,2_2,2_Executive,2_Single,2_Has Car,2_0_child,Small Business_male,Small Business_Basic,Small Business_4,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Single,Small Business_Has Car,Small Business_0_child,male_Basic,male_4,male_0,male_2,male_Executive,male_Single,male_Has Car,male_0_child,Basic_4,Basic_0,Basic_2,Basic_Executive,Basic_Single,Basic_Has Car,Basic_0_child,4_0,4_2,4_Executive,4_Single,4_Has Car,4_0_child,0_2,0_Executive,0_Single,0_Has Car,0_0_child,2_Executive,2_Single,2_Has Car,2_0_child,Executive_Single,Executive_Has Car,Executive_0_child,Single_Has Car,Single_0_child,Has Car_0_child,0,0,0,0
1445,20,Self Enquiry,1,6.8679744089702925,Small Business,female,2,4,Basic,4,12,0,1,Executive,12.429220196836384,1,Single,No Car,0_child,20s,0,8,37.28766059050916,0,36,0.5824133524399249,8.286146797890924,12.304927994868022,2.5649493574615367,5.347424036192305,11,0.8,0,2,31.88032035762344,4,0.1326164874551971,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,Self Enquiry_1,Self Enquiry_Small Business,Self Enquiry_female,Self Enquiry_Basic,Self Enquiry_4,Self Enquiry_0,Self Enquiry_1,Self Enquiry_Executive,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_0_child,1_Small Business,1_female,1_Basic,1_4,1_0,1_1,1_Executive,1_Single,1_No Car,1_0_child,Small Business_female,Small Business_Basic,Small Business_4,Small Business_0,Small Business_1,Small Business_Executive,Small Business_Single,Small Business_No Car,Small Business_0_child,female_Basic,female_4,female_0,female_1,female_Executive,female_Single,female_No Car,female_0_child,Basic_4,Basic_0,Basic_1,Basic_Executive,Basic_Single,Basic_No Car,Basic_0_child,4_0,4_1,4_Executive,4_Single,4_No Car,4_0_child,0_1,0_Executive,0_Single,0_No Car,0_0_child,1_Executive,1_Single,1_No Car,1_0_child,Executive_Single,Executive_No Car,Executive_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
1454,22,Self Enquiry,1,6.928537818164665,Large Business,female,3,4,Basic,3,3,0,1,Executive,12.689057280767436,1,Divorced,Has Car,1_child,20s,0,12,38.06717184230231,1,6,0.5773223882120022,7.355975235227499,16.749555610613015,1.3862943611198906,2.386294361119891,2,1.0,1,0,17.59076855625519,2,0.1355247981545559,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_female,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_1,Self Enquiry_Executive,Self Enquiry_Divorced,Self Enquiry_Has Car,Self Enquiry_1_child,1_Large Business,1_female,1_Basic,1_3,1_0,1_1,1_Executive,1_Divorced,1_Has Car,1_1_child,Large Business_female,Large Business_Basic,Large Business_3,Large Business_0,Large Business_1,Large Business_Executive,Large Business_Divorced,Large Business_Has Car,Large Business_1_child,female_Basic,female_3,female_0,female_1,female_Executive,female_Divorced,female_Has Car,female_1_child,Basic_3,Basic_0,Basic_1,Basic_Executive,Basic_Divorced,Basic_Has Car,Basic_1_child,3_0,3_1,3_Executive,3_Divorced,3_Has Car,3_1_child,0_1,0_Executive,0_Divorced,0_Has Car,0_1_child,1_Executive,1_Divorced,1_Has Car,1_1_child,Executive_Divorced,Executive_Has Car,Executive_1_child,Divorced_Has Car,Divorced_1_child,Has Car_1_child,0,0,0,0
1457,35,Company Invited,3,6.734591659972948,Large Business,female,2,4,Basic,4,1,1,2,Executive,12.458099042523418,1,Single,No Car,0_child,30s,0,18,12.458099042523418,0,36,1.1878968174934803,12.458099042523418,16.444690736130912,0.6931471805599453,2.539720770839918,25,0.8,0,0,8.635296226461662,1,0.180327868852459,0.217391304347826,0.5909090909090909,0.64,0.2700186219739292,0.64,0.2747663551401869,Company Invited_3,Company Invited_Large Business,Company Invited_female,Company Invited_Basic,Company Invited_4,Company Invited_1,Company Invited_2,Company Invited_Executive,Company Invited_Single,Company Invited_No Car,Company Invited_0_child,3_Large Business,3_female,3_Basic,3_4,3_1,3_2,3_Executive,3_Single,3_No Car,3_0_child,Large Business_female,Large Business_Basic,Large Business_4,Large Business_1,Large Business_2,Large Business_Executive,Large Business_Single,Large Business_No Car,Large Business_0_child,female_Basic,female_4,female_1,female_2,female_Executive,female_Single,female_No Car,female_0_child,Basic_4,Basic_1,Basic_2,Basic_Executive,Basic_Single,Basic_No Car,Basic_0_child,4_1,4_2,4_Executive,4_Single,4_No Car,4_0_child,1_2,1_Executive,1_Single,1_No Car,1_0_child,2_Executive,2_Single,2_No Car,2_0_child,Executive_Single,Executive_No Car,Executive_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
1462,30,Company Invited,2,6.175867270105761,Small Business,male,3,5,Basic,3,7,0,2,Executive,12.674844266164872,1,Married,No Car,2_child,30s,0,15,32.95459509202867,1,6,1.6192057831950055,7.499907849801699,12.548095823503225,2.079441541679836,3.079441541679836,5,1.0,1,1,26.356597701385702,3,0.1423877327491785,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Company Invited_2,Company Invited_Small Business,Company Invited_male,Company Invited_Basic,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Married,Company Invited_No Car,Company Invited_2_child,2_Small Business,2_male,2_Basic,2_3,2_0,2_2,2_Executive,2_Married,2_No Car,2_2_child,Small Business_male,Small Business_Basic,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Married,Small Business_No Car,Small Business_2_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Married,male_No Car,male_2_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Married,Basic_No Car,Basic_2_child,3_0,3_2,3_Executive,3_Married,3_No Car,3_2_child,0_2,0_Executive,0_Married,0_No Car,0_2_child,2_Executive,2_Married,2_No Car,2_2_child,Executive_Married,Executive_No Car,Executive_2_child,Married_No Car,Married_2_child,No Car_2_child,0,0,0,0
1467,41,Self Enquiry,1,6.175867270105761,Large Business,male,2,4,Standard,3,2,1,3,Senior Manager,12.781072349033035,1,Single,No Car,1_child,40s,0,18,49.84618216122883,1,6,1.943046939834007,7.746104453959415,19.938472864491537,1.0986122886681098,2.09861228866811,7,1.0,1,0,14.041443145003877,2,0.1355247981545559,0.0909090909090909,0.2916666666666667,0.2333333333333333,0.0790513833992094,0.21875,0.0784313725490196,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_3,Self Enquiry_1,Self Enquiry_3,Self Enquiry_Senior Manager,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_1_child,1_Large Business,1_male,1_Standard,1_3,1_1,1_3,1_Senior Manager,1_Single,1_No Car,1_1_child,Large Business_male,Large Business_Standard,Large Business_3,Large Business_1,Large Business_3,Large Business_Senior Manager,Large Business_Single,Large Business_No Car,Large Business_1_child,male_Standard,male_3,male_1,male_3,male_Senior Manager,male_Single,male_No Car,male_1_child,Standard_3,Standard_1,Standard_3,Standard_Senior Manager,Standard_Single,Standard_No Car,Standard_1_child,3_1,3_3,3_Senior Manager,3_Single,3_No Car,3_1_child,1_3,1_Senior Manager,1_Single,1_No Car,1_1_child,3_Senior Manager,3_Single,3_No Car,3_1_child,Senior Manager_Single,Senior Manager_No Car,Senior Manager_1_child,Single_No Car,Single_1_child,No Car_1_child,0,0,0,0
1478,37,Self Enquiry,2,6.734591659972948,Small Business,male,3,5,Basic,3,2,0,2,Executive,12.655509980960666,1,Divorced,No Car,1_child,30s,0,15,32.904325950497736,1,6,1.4848710218668504,8.850006979692772,12.528954881151062,1.0986122886681098,2.09861228866811,5,1.0,1,0,13.903498784445304,2,0.1355247981545559,0.3094462540716612,0.2724014336917563,0.2320328542094455,0.2700186219739292,0.2371134020618556,0.2747663551401869,Self Enquiry_2,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_2,Self Enquiry_Executive,Self Enquiry_Divorced,Self Enquiry_No Car,Self Enquiry_1_child,2_Small Business,2_male,2_Basic,2_3,2_0,2_2,2_Executive,2_Divorced,2_No Car,2_1_child,Small Business_male,Small Business_Basic,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Divorced,Small Business_No Car,Small Business_1_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Divorced,male_No Car,male_1_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Divorced,Basic_No Car,Basic_1_child,3_0,3_2,3_Executive,3_Divorced,3_No Car,3_1_child,0_2,0_Executive,0_Divorced,0_No Car,0_1_child,2_Executive,2_Divorced,2_No Car,2_1_child,Executive_Divorced,Executive_No Car,Executive_1_child,Divorced_No Car,Divorced_1_child,No Car_1_child,0,0,0,0
1479,40,Company Invited,2,6.398594934535208,Large Business,male,3,4,Basic,3,7,0,2,Executive,12.792653027610072,1,Single,No Car,1_child,40s,0,12,33.26089787178619,1,12,1.2502744871098983,8.94591120811893,16.886301996445297,2.079441541679836,3.079441541679836,0,1.0,1,1,26.601574133908706,3,0.1423877327491785,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,Company Invited_2,Company Invited_Large Business,Company Invited_male,Company Invited_Basic,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Single,Company Invited_No Car,Company Invited_1_child,2_Large Business,2_male,2_Basic,2_3,2_0,2_2,2_Executive,2_Single,2_No Car,2_1_child,Large Business_male,Large Business_Basic,Large Business_3,Large Business_0,Large Business_2,Large Business_Executive,Large Business_Single,Large Business_No Car,Large Business_1_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Single,male_No Car,male_1_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Single,Basic_No Car,Basic_1_child,3_0,3_2,3_Executive,3_Single,3_No Car,3_1_child,0_2,0_Executive,0_Single,0_No Car,0_1_child,2_Executive,2_Single,2_No Car,2_1_child,Executive_Single,Executive_No Car,Executive_1_child,Single_No Car,Single_1_child,No Car_1_child,0,0,0,0
1493,47,Self Enquiry,3,6.493753839851686,Small Business,male,3,4,Standard,3,8,1,1,Senior Manager,13.122365377402328,1,Married,Has Car,1_child,40s,0,22,17.059074990623028,1,2,0.6159765366300608,10.49789230192186,15.353167491560724,2.19722457733622,3.19722457733622,22,1.0,1,1,28.83278372001428,3,0.1423877327491785,0.0909090909090909,0.2916666666666667,0.2333333333333333,0.0790513833992094,0.21875,0.0784313725490196,Self Enquiry_3,Self Enquiry_Small Business,Self Enquiry_male,Self Enquiry_Standard,Self Enquiry_3,Self Enquiry_1,Self Enquiry_1,Self Enquiry_Senior Manager,Self Enquiry_Married,Self Enquiry_Has Car,Self Enquiry_1_child,3_Small Business,3_male,3_Standard,3_3,3_1,3_1,3_Senior Manager,3_Married,3_Has Car,3_1_child,Small Business_male,Small Business_Standard,Small Business_3,Small Business_1,Small Business_1,Small Business_Senior Manager,Small Business_Married,Small Business_Has Car,Small Business_1_child,male_Standard,male_3,male_1,male_1,male_Senior Manager,male_Married,male_Has Car,male_1_child,Standard_3,Standard_1,Standard_1,Standard_Senior Manager,Standard_Married,Standard_Has Car,Standard_1_child,3_1,3_1,3_Senior Manager,3_Married,3_Has Car,3_1_child,1_1,1_Senior Manager,1_Married,1_Has Car,1_1_child,1_Senior Manager,1_Married,1_Has Car,1_1_child,Senior Manager_Married,Senior Manager_Has Car,Senior Manager_1_child,Married_Has Car,Married_1_child,Has Car_1_child,0,0,0,0
1494,40,Self Enquiry,1,6.175867270105761,Large Business,male,2,4,Basic,3,2,0,3,Executive,12.611541086966117,1,Divorced,No Car,0_child,40s,0,8,49.18501023916786,0,18,1.943046939834007,8.40769405797741,16.647234234795274,1.0986122886681098,2.09861228866811,2,1.0,0,0,13.855194017183749,2,0.1355247981545559,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,Self Enquiry_1,Self Enquiry_Large Business,Self Enquiry_male,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_3,Self Enquiry_Executive,Self Enquiry_Divorced,Self Enquiry_No Car,Self Enquiry_0_child,1_Large Business,1_male,1_Basic,1_3,1_0,1_3,1_Executive,1_Divorced,1_No Car,1_0_child,Large Business_male,Large Business_Basic,Large Business_3,Large Business_0,Large Business_3,Large Business_Executive,Large Business_Divorced,Large Business_No Car,Large Business_0_child,male_Basic,male_3,male_0,male_3,male_Executive,male_Divorced,male_No Car,male_0_child,Basic_3,Basic_0,Basic_3,Basic_Executive,Basic_Divorced,Basic_No Car,Basic_0_child,3_0,3_3,3_Executive,3_Divorced,3_No Car,3_0_child,0_3,0_Executive,0_Divorced,0_No Car,0_0_child,3_Executive,3_Divorced,3_No Car,3_0_child,Executive_Divorced,Executive_No Car,Executive_0_child,Divorced_No Car,Divorced_0_child,No Car_0_child,0,0,0,0
1498,49,Company Invited,1,6.293419278846481,Small Business,male,4,5,Basic,3,7,0,2,Executive,12.680647062790603,1,Married,Has Car,1_child,40s,0,20,49.45452354488335,1,3,1.588961351043641,6.763011766821654,12.5538405921627,2.079441541679836,3.079441541679836,11,1.0,1,1,26.36866427774717,3,0.1423877327491785,0.3,0.2477064220183486,0.1851851851851851,0.2290502793296089,0.1867469879518072,0.2320441988950276,Company Invited_1,Company Invited_Small Business,Company Invited_male,Company Invited_Basic,Company Invited_3,Company Invited_0,Company Invited_2,Company Invited_Executive,Company Invited_Married,Company Invited_Has Car,Company Invited_1_child,1_Small Business,1_male,1_Basic,1_3,1_0,1_2,1_Executive,1_Married,1_Has Car,1_1_child,Small Business_male,Small Business_Basic,Small Business_3,Small Business_0,Small Business_2,Small Business_Executive,Small Business_Married,Small Business_Has Car,Small Business_1_child,male_Basic,male_3,male_0,male_2,male_Executive,male_Married,male_Has Car,male_1_child,Basic_3,Basic_0,Basic_2,Basic_Executive,Basic_Married,Basic_Has Car,Basic_1_child,3_0,3_2,3_Executive,3_Married,3_Has Car,3_1_child,0_2,0_Executive,0_Married,0_Has Car,0_1_child,2_Executive,2_Married,2_Has Car,2_1_child,Executive_Married,Executive_Has Car,Executive_1_child,Married_Has Car,Married_1_child,Has Car_1_child,0,0,0,0
1508,50,Self Enquiry,1,7.496097345175956,Small Business,female,3,4,Deluxe,4,6,0,1,VP,13.189444288926827,1,Divorced,Has Car,1_child,50s,0,12,39.56833286678048,1,2,0.5336109999390767,7.646054660247436,17.805749790051216,1.9459101490553128,4.41886522358297,32,1.0,1,1,25.66547350222235,3,0.1423877327491785,0.0555555555555555,0.0416666666666666,0.0421940928270042,0.056390977443609,0.0576923076923076,0.0967741935483871,Self Enquiry_1,Self Enquiry_Small Business,Self Enquiry_female,Self Enquiry_Deluxe,Self Enquiry_4,Self Enquiry_0,Self Enquiry_1,Self Enquiry_VP,Self Enquiry_Divorced,Self Enquiry_Has Car,Self Enquiry_1_child,1_Small Business,1_female,1_Deluxe,1_4,1_0,1_1,1_VP,1_Divorced,1_Has Car,1_1_child,Small Business_female,Small Business_Deluxe,Small Business_4,Small Business_0,Small Business_1,Small Business_VP,Small Business_Divorced,Small Business_Has Car,Small Business_1_child,female_Deluxe,female_4,female_0,female_1,female_VP,female_Divorced,female_Has Car,female_1_child,Deluxe_4,Deluxe_0,Deluxe_1,Deluxe_VP,Deluxe_Divorced,Deluxe_Has Car,Deluxe_1_child,4_0,4_1,4_VP,4_Divorced,4_Has Car,4_1_child,0_1,0_VP,0_Divorced,0_Has Car,0_1_child,1_VP,1_Divorced,1_Has Car,1_1_child,VP_Divorced,VP_Has Car,VP_1_child,Divorced_Has Car,Divorced_1_child,Has Car_1_child,0,0,0,0
1521,25,Self Enquiry,2,6.928537818164665,Small Business,female,2,4,Basic,3,2,0,4,Executive,12.63818293027894,1,Single,No Car,0_child,20s,0,8,25.27636586055788,0,36,2.309289552848009,9.721679177137649,12.511801100976152,1.0986122886681098,2.09861228866811,5,1.0,0,0,13.884463073639983,2,0.1355247981545559,0.3059701492537313,0.2786885245901639,0.3741721854304636,0.4080459770114942,0.3817567567567567,0.4139941690962099,Self Enquiry_2,Self Enquiry_Small Business,Self Enquiry_female,Self Enquiry_Basic,Self Enquiry_3,Self Enquiry_0,Self Enquiry_4,Self Enquiry_Executive,Self Enquiry_Single,Self Enquiry_No Car,Self Enquiry_0_child,2_Small Business,2_female,2_Basic,2_3,2_0,2_4,2_Executive,2_Single,2_No Car,2_0_child,Small Business_female,Small Business_Basic,Small Business_3,Small Business_0,Small Business_4,Small Business_Executive,Small Business_Single,Small Business_No Car,Small Business_0_child,female_Basic,female_3,female_0,female_4,female_Executive,female_Single,female_No Car,female_0_child,Basic_3,Basic_0,Basic_4,Basic_Executive,Basic_Single,Basic_No Car,Basic_0_child,3_0,3_4,3_Executive,3_Single,3_No Car,3_0_child,0_4,0_Executive,0_Single,0_No Car,0_0_child,4_Executive,4_Single,4_No Car,4_0_child,Executive_Single,Executive_No Car,Executive_0_child,Single_No Car,Single_0_child,No Car_0_child,0,0,0,0
1522,37,Company Invited,3,7.186144304522325,Small Business,male,2,4,Deluxe,3,2,0,3,Manager,12.46089314258481,1,Married,No Car,1_child,30s,0,8,16.199161085360252,1,3,1.6698801876895597,10.384077618820674,13.457764593991596,1.0986122886681098,2.09861228866811,35,0.8,1,0,13.689690334223853,2,0.1355247981545559,0.053125,0.0519480519480519,0.0411522633744856,0.0447470817120622,0.0331858407079646,0.0375782881002087,Company Invited_3,Company Invited_Small Business,Company Invited_male,Company Invited_Deluxe,Company Invited_3,Company Invited_0,Company Invited_3,Company Invited_Manager,Company Invited_Married,Company Invited_No Car,Company Invited_1_child,3_Small Business,3_male,3_Deluxe,3_3,3_0,3_3,3_Manager,3_Married,3_No Car,3_1_child,Small Business_male,Small Business_Deluxe,Small Business_3,Small Business_0,Small Business_3,Small Business_Manager,Small Business_Married,Small Business_No Car,Small Business_1_child,male_Deluxe,male_3,male_0,male_3,male_Manager,male_Married,male_No Car,male_1_child,Deluxe_3,Deluxe_0,Deluxe_3,Deluxe_Manager,Deluxe_Married,Deluxe_No Car,Deluxe_1_child,3_0,3_3,3_Manager,3_Married,3_No Car,3_1_child,0_3,0_Manager,0_Married,0_No Car,0_1_child,3_Manager,3_Married,3_No Car,3_1_child,Manager_Married,Manager_No Car,Manager_1_child,Married_No Car,Married_1_child,No Car_1_child,0,0,0,0
